Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,country_clean,continent
476,480,"Basking in the glow of accomplishment, each milestone a stepping stone to happiness.",Accomplishment,2020-06-10 17:30:00,GlowAchiever,Facebook,#Accomplishment #HappinessMilestone,28.0,55.0,Germany,2020,6,10,17,Germany,Europe
477,481,"In the dance of positivity, every step is a rhythm, uplifting the soul in harmony.",Positivity,2016-09-18 19:45:00,DanceHarmony,Instagram,#Positivity #SoulUpliftment,18.0,35.0,France,2016,9,18,19,France,Europe
483,487,"In the symphony of excitement, each note is a burst of energy, igniting the soul with fervor.",Excitement,2021-04-18 14:20:00,SymphonyFervor,Facebook,#Excitement #IgnitedSoul,30.0,60.0,UK,2021,4,18,14,UK,Europe
486,490,"Floating on clouds of gratitude, each raindrop a blessing, a shower of thankfulness.",Gratitude,2016-12-10 21:15:00,CloudsOfBlessings,Facebook,#Gratitude #ShowerOfThankfulness,28.0,55.0,Germany,2016,12,10,21,Germany,Europe
487,491,"Like a comet of inspiration, streaking through the sky of creativity, leaving trails of brilliance.",Inspiration,2020-05-28 16:00:00,CometCreativity,Twitter,#Inspiration #BrilliantTrails,18.0,35.0,France,2020,5,28,16,France,Europe
491,495,"Standing before the grandeur of the Eiffel Tower, a moment to reflect on the beauty of Parisian dreams.",Reflection,2018-05-12 17:30:00,ParisDreamer,Twitter,#Reflection #ParisianDreams,28.0,55.0,France,2018,5,12,17,France,Europe
493,497,"Exploring the wonders of Ferrari World, the roar of engines creating a symphony of speed.",Excitement,2019-11-10 14:00:00,FerrariSpeedster,Facebook,#Excitement #SymphonyOfSpeed,22.0,45.0,Italy,2019,11,10,14,Italy,Europe
494,498,"Amidst the tulip fields of Keukenhof, a tapestry of colors that paints the soul with springtime joy.",Joy,2021-04-02 18:20:00,KeukenhofAdventurer,Instagram,#Joy #SpringtimeColors,35.0,70.0,Netherlands,2021,4,2,18,Netherlands,Europe
497,501,"Journeying through the serenity of Santorini, where each sunset paints the sky with hues of tranquility.",Serenity,2016-09-10 19:15:00,SantoriniTraveler,Facebook,#Serenity #SunsetHues,22.0,45.0,Greece,2016,9,10,19,Greece,Europe
499,503,"Embarking on a gondola ride in Venice, each canal reflecting the romance of this timeless city.",Romance,2019-04-18 16:30:00,VeniceRomantic,Instagram,#Romance #TimelessCity,20.0,40.0,Italy,2019,4,18,16,Italy,Europe
502,506,"Captivated by the historical charm of the Colosseum, each stone echoing tales of gladiator valor.",Captivation,2018-03-15 17:30:00,ColosseumAdventurer,Twitter,#Captivation #GladiatorTales,25.0,50.0,Italy,2018,3,15,17,Italy,Europe
508,512,"Skiing down the slopes of the Swiss Alps, each turn a dance with the majesty of snow-capped peaks.",Adventure,2019-01-10 14:45:00,AlpsSkiAdventurer,Twitter,#Adventure #SnowPeakDance,22.0,45.0,Switzerland,2019,1,10,14,Switzerland,Europe
510,514,"Cruising the fjords of Norway, each icy landscape a breathtaking masterpiece of nature's grandeur.",Grandeur,2018-05-28 18:30:00,NorwayFjordExplorer,Instagram,#Grandeur #IcyMasterpiece,22.0,45.0,Norway,2018,5,28,18,Norway,Europe
514,518,"Rocking out to the guitar solos at a Queen tribute concert, a journey back in time with Freddie's spirit.",Nostalgia,2018-12-02 22:15:00,QueenTributeFan,Instagram,#Nostalgia #QueenTribute,22.0,45.0,UK,2018,12,2,22,UK,Europe
515,519,"Swaying to Ed Sheeran's acoustic melodies, a serene evening filled with 'Perfect' moments.",Serenity,2020-08-18 19:00:00,SheeranMelodyLover,Twitter,#Serenity #EdSheeranConcert,18.0,35.0,UK,2020,8,18,19,UK,Europe
520,524,"Experiencing the magic of a Coldplay concert, where 'Fix You' becomes a beacon of hope in the night.",Hope,2016-11-28 19:00:00,ColdplayHopeSeeker,Instagram,#Hope #ColdplayMagic,30.0,60.0,UK,2016,11,28,19,UK,Europe
523,527,"Immersed in the soulful melodies of Adele, tears flow freely, moved by the emotion of 'Hello'.",Emotion,2019-11-28 19:45:00,AdeleMelodyTearjerker,Facebook,#Emotion #AdeleMelodies,30.0,60.0,UK,2019,11,28,19,UK,Europe
527,531,"At a U2 concert, the anthemic chords of 'With or Without You' create a timeless moment of connection.",Connection,2016-05-15 19:30:00,U2ConnectionSeeker,Instagram,#Connection #U2Anthem,25.0,50.0,Ireland,2016,5,15,19,Ireland,Europe
532,536,"As the credits roll, a profound sense of nostalgia washes over, reminiscent of cherished moments in classic films.",Nostalgia,2019-06-25 22:15:00,FilmLoverNostalgiaSeeker,Instagram,#Nostalgia #ClassicFilmMoments,35.0,70.0,UK,2019,6,25,22,UK,Europe
537,541,"Discovering a hidden gem in the world of documentaries, the viewer is enlightened and inspired, feeling a renewed sense of curiosity.",Inspiration,2022-04-20 17:30:00,DocumentaryEnthusiastHiddenGemFinder,Twitter,#Inspiration #HiddenGemDiscovery,22.0,45.0,France,2022,4,20,17,France,Europe
538,542,"As the movie credits roll, the viewer experiences a mix of awe and contemplation, pondering the deeper meanings woven into the storyline.",Contemplation,2019-11-05 21:15:00,FilmBuffContemplativeViewer,Instagram,#Contemplation #DeepMeanings,28.0,55.0,Germany,2019,11,5,21,Germany,Europe
545,549,"In the tennis grand slam, a fierce rivalry unfolds, captivating fans with a display of skill and sportsmanship on the world stage.",Captivation,2017-09-10 20:15:00,TennisEnthusiastGrandSlamDrama,Twitter,#Captivation #TennisRivalry,28.0,55.0,UK,2017,9,10,20,UK,Europe
547,551,"At the golf tournament, the golfer's precision and focus lead to a stunning victory, leaving spectators in awe of their exceptional skill.",Awe,2016-04-10 18:30:00,GolfEnthusiastPrecisionVictory,Instagram,#Awe #GolfVictory,22.0,45.0,Scotland,2016,4,10,18,United Kingdom,Europe
548,552,"Experiencing the thrill of a high-speed Formula 1 race, fans are on the edge of their seats as drivers compete for the championship.",Thrill,2019-11-24 19:45:00,F1FanHighSpeedRaceExcitement,Twitter,#Thrill #Formula1Championship,28.0,55.0,Germany,2019,11,24,19,Germany,Europe
549,553,"In the cycling world championship, the climber conquers challenging terrains, symbolizing determination and achievement against all odds.",Determination,2015-09-28 22:30:00,CyclingEnthusiastWorldChampion,Facebook,#Determination #CyclingChampion,35.0,70.0,Italy,2015,9,28,22,Italy,Europe
553,557,"Facing a defeat in the championship, the boxer reflects on the challenges, vowing to return stronger and more determined in the next bout.",Reflection,2020-09-18 19:30:00,BoxingFanChampionshipDefeat,Facebook,#Reflection #BoxingDefeat,30.0,60.0,UK,2020,9,18,19,UK,Europe
554,558,"In the midst of a cycling race, a tire blowout leads to frustration for the cyclist, who valiantly tries to overcome the unexpected obstacle.",Obstacle,2017-05-15 22:00:00,CyclingEnthusiastTireBlowout,Twitter,#Obstacle #CyclingFrustration,22.0,45.0,France,2017,5,15,22,France,Europe
559,563,"The weightlifter's failed attempt at a personal record results in frustration, highlighting the challenging nature of pushing physical limits.",Challenge,2022-01-08 21:30:00,WeightliftingFanFailedRecord,Facebook,#Challenge #WeightliftingFailure,35.0,70.0,Germany,2022,1,8,21,Germany,Europe
560,564,"In the midst of a soccer match, an unexpected own goal creates a moment of despair for the player, as teammates console and encourage them.",Despair,2018-12-15 20:15:00,SoccerPlayerOwnGoalMoment,Twitter,#Despair #OwnGoal,22.0,45.0,Spain,2018,12,15,20,Spain,Europe
563,567,"Amidst the bustling city, a quiet café becomes a sanctuary for reflection, where a cup of coffee brings solace to the wandering mind.",Solace,2022-03-15 18:45:00,UrbanExplorerCafeSolitude,Facebook,#Solace #CafeReflection,30.0,60.0,France,2022,3,15,18,France,Europe
565,569,"In the world of science, a breakthrough discovery unfolds, pushing the boundaries of knowledge and opening new frontiers of exploration.",Breakthrough,2020-05-20 16:30:00,ScienceEnthusiastDiscoveryMoment,Twitter,#Breakthrough #ScientificDiscovery,28.0,55.0,Germany,2020,5,20,16,Germany,Europe
566,570,"Connecting with the melody of a live orchestra, the music enthusiast experiences a symphony that resonates deep within the soul.",Harmony,2016-08-22 19:45:00,MusicLoverLiveOrchestraExperience,Facebook,#Harmony #OrchestraMelody,18.0,35.0,UK,2016,8,22,19,UK,Europe
568,572,"Wandering through a historical museum, the history enthusiast becomes immersed in the tales of the past, envisioning bygone eras.",Envisioning History,2015-12-18 18:00:00,HistoryBuffMuseumExploration,Twitter,#EnvisioningHistory #MuseumTales,28.0,55.0,Italy,2015,12,18,18,Italy,Europe
574,578,"Amidst the pages of a captivating mystery novel, the reader unravels clues and secrets, experiencing a thrilling journey of suspense and revelation.",Thrilling Journey,2017-04-10 21:15:00,MysteryBookwormSuspensefulRead,Twitter,#ThrillingJourney #MysteryNovel,22.0,45.0,UK,2017,4,10,21,UK,Europe
577,581,"Engulfed in the aroma of freshly brewed coffee, the writer finds inspiration in every sip, embarking on a journey of creativity and prose.",Creative Inspiration,2023-02-12 19:45:00,CoffeeLoverWritersRetreat,Twitter,#CreativeInspiration #CoffeeJourney,22.0,45.0,France,2023,2,12,19,France,Europe
578,582,"In the realm of fashion, the designer unveils a collection that tells a story, blending innovation and tradition on the runway of creativity.",Runway Creativity,2015-11-10 21:00:00,FashionEnthusiastDesignerShowcase,Instagram,#RunwayCreativity #FashionInnovation,28.0,55.0,Italy,2015,11,10,21,Italy,Europe
580,584,"Exploring the historical architecture of an ancient city, the traveler is transported to a bygone era, where each monument whispers tales of the past.",Whispers of the Past,2019-04-18 20:30:00,HistoryExplorerAncientCityTour,Twitter,#WhispersOfThePast #HistoricalTour,35.0,70.0,Greece,2019,4,18,20,Greece,Europe
583,587,Spent an hour choosing the perfect filter for a selfie. The struggle for that Instagram aesthetic is real. #SelfieQueen #TeenVibes,Joy,2023-05-22 14:30:00,SelfieAddict,Facebook,#SelfieStruggle #TeenConfessions,22.0,45.0,UK,2023,5,22,14,UK,Europe
587,591,Survived a group project without any drama. Miracles do happen. #GroupProjectSuccess #TeenAchievements,Satisfaction,2023-05-26 14:20:00,GroupGenius,Twitter,#TeenSuccess #ProjectMiracle,28.0,55.0,UK,2023,5,26,14,UK,Europe
590,594,"Discovered a new book series and spent the whole night reading. Who needs sleep, anyway? #BookwormLife #LateNightReading",Joy,2023-05-29 23:30:00,NightReader,Twitter,#BookDiscoveries #TeenReading,30.0,60.0,UK,2023,5,29,23,UK,Europe
594,598,Decided to learn a new instrument. Day one: Still trying to figure out how to hold it. #MusicNovice #LearningJourney,Frustration,2023-06-02 14:30:00,MusicalExplorer,Instagram,#InstrumentLearning #TeenMusic,28.0,55.0,UK,2023,6,2,14,UK,Europe
597,601,Spontaneously booked a weekend getaway. Adventure awaits! #TravelBug #WeekendEscape,Excitement,2023-06-05 10:00:00,AdventureSeeker,Instagram,#GetawayGoals #TeenTravel,18.0,35.0,UK,2023,6,5,10,UK,Europe
600,604,Embarked on a DIY home decor project. Let's hope it turns out better than last time. #DIYAdventure #TeenHomeDecor,Excitement,2023-06-08 16:00:00,HomeDecorator,Instagram,#DIYGoals #TeenCreative,35.0,70.0,UK,2023,6,8,16,UK,Europe
604,608,"Reflecting on a lifetime of memories, each wrinkle tells a story. Embracing the beauty of aging. #LifeReflections #BeautyInAging",Gratitude,2023-06-12 18:00:00,WiseSoul,Twitter,#AgingGracefully #Memories,28.0,55.0,UK,2023,6,12,18,UK,Europe
607,611,Embarking on a journey of learning a new language. The mind stays young with every new word. #LanguageLearning #NeverTooLate,Curiosity,2023-06-15 12:15:00,LinguisticExplorer,Twitter,#MindEnrichment #SeniorLearning,30.0,60.0,UK,2023,6,15,12,UK,Europe
610,614,"Reconnecting with old friends over a cup of tea. Friendship, the true essence of companionship. #OldFriends #Companionship",Contentment,2023-06-18 11:30:00,TeaTimeSenior,Twitter,#FriendshipGoals #SeniorBonding,28.0,55.0,UK,2023,6,18,11,UK,Europe
613,617,"Exploring the art of meditation, finding tranquility in the stillness of the mind. #MeditationJourney #TranquilMind",Contentment,2023-06-21 19:00:00,MeditationSenior,Twitter,#MindfulLiving #SeniorCalm,18.0,35.0,UK,2023,6,21,19,UK,Europe
615,619,"Sipping on a favorite vintage wine, each sip telling a story of the years gone by. Cheers to a life well-lived. #WineLover #VintageCheers",Contentment,2023-06-23 18:45:00,WineConnoisseur,Instagram,#LifeWellLived #SeniorWine,28.0,55.0,UK,2023,6,23,18,UK,Europe
618,622,"Attended a lecture on history, always fascinated by the lessons from the past. Learning is a lifelong adventure. #HistoryLecture #SeniorLearning",Curiosity,2023-06-26 14:00:00,HistoryEnthusiast,Instagram,#LifetimeAdventure #SeniorCuriosity,30.0,60.0,UK,2023,6,26,14,UK,Europe
620,624,"Joined a nature photography club, capturing the beauty of the great outdoors. Every click is a connection to nature. #NaturePhotography #SeniorPhotographer",Joy,2023-06-28 22:15:00,NaturePhotographySenior,Facebook,#OutdoorBeauty #SeniorClicks,18.0,35.0,UK,2023,6,28,22,UK,Europe
622,626,"Joined a writing group, penning down thoughts and reflections. Writing, a journey into the depths of the soul. #WritingGroup #SeniorWriter",Gratitude,2023-06-30 19:30:00,SeniorWordsmith,Twitter,#SoulfulWriting #SeniorReflections,28.0,55.0,UK,2023,6,30,19,UK,Europe
624,628,"Attended a vintage car show, reminiscing about the classics that once ruled the roads. Nostalgia in every rev. #VintageCars #ClassicRides",Joy,2023-07-02 18:30:00,CarEnthusiastSenior,Facebook,#RoadTripDownMemoryLane #SeniorCars,22.0,45.0,UK,2023,7,2,18,UK,Europe
627,631,"Enrolled in a dance class for seniors, moving to the rhythm of life. Age is just a number on the dance floor. #DanceClass #SeniorDancer",Joy,2023-07-05 20:15:00,DanceEnthusiastSenior,Twitter,#DanceLife #SeniorMoves,18.0,35.0,UK,2023,7,5,20,UK,Europe
629,633,"Started a book club for seniors, where discussions are as lively as the characters in the novels. #BookClub #SeniorReaders",Joy,2023-07-07 19:45:00,SeniorBookClub,Instagram,#BookishTalks #SeniorBookworms,22.0,45.0,UK,2023,7,7,19,UK,Europe
632,636,"Embarked on a hiking adventure, conquering trails and relishing the beauty of nature. Age is just a number on the mountaintop. #HikingAdventure #SeniorHiker",Excitement,2023-07-10 14:20:00,SeniorHikerExplorer,Instagram,#NatureTrailBlazer #SeniorExplorer,28.0,55.0,UK,2023,7,10,14,UK,Europe
635,639,"Attended a wine tasting event, savoring the richness of flavors that age like fine wine. Cheers to the golden years! #WineTasting #SeniorWineLover",Joy,2023-07-13 20:00:00,SeniorWineConnoisseur,Instagram,#AgedToPerfection #SeniorCheers,35.0,70.0,UK,2023,7,13,20,UK,Europe
639,643,"Joined a seniors' astronomy club, stargazing and finding wonder in the vastness of the cosmos. #AstronomyClub #SeniorStargazer",Curiosity,2023-07-17 22:15:00,SeniorStargazer,Twitter,#CelestialWonders #SeniorAstronomy,18.0,35.0,UK,2023,7,17,22,UK,Europe
641,645,"Started a blog sharing the wisdom gained through the years, proving that every day is a chance to learn and grow. #SeniorWisdom #Blog",Gratitude,2023-07-19 19:45:00,WisdomBloggerSenior,Instagram,#LifeLessons #SeniorBlog,22.0,45.0,UK,2023,7,19,19,UK,Europe
644,648,Exploring the world of coding. Debugging is an adventure on its own! #CodingJourney #HighSchoolCoder,Excitement,2023-08-02 14:45:00,CodeExplorerHighSchool,Twitter,#CodingAdventure #HighSchoolCoderLife,25.0,50.0,UK,2023,8,2,14,UK,Europe
649,653,"Accidentally spilled paint in art class. Abstract art, right? #ArtClassAdventures #HighSchoolArtist",Embarrassed,2023-08-07 19:45:00,PaintSpillHighSchool,Instagram,#ArtisticMishaps #HighSchoolArt,22.0,45.0,UK,2023,8,7,19,UK,Europe
652,656,Spent hours perfecting a chemistry experiment. Mixing potions like a wizard!,Joy,2023-08-10 14:20:00,ChemistryWizardHighSchool,Instagram,#ChemistryWizard #HighSchoolScientist,28.0,55.0,UK,2023,8,10,14,UK,Europe
655,659,Got my hands on the latest fantasy novel. Diving into realms of magic and adventure!,Excitement,2023-08-13 20:00:00,FantasyBookNerdHighSchool,Instagram,#FantasyBookNerd #HighSchoolReader,35.0,70.0,UK,2023,8,13,20,UK,Europe
659,663,Hosting a sleepover with friends this weekend. Preparing for a night of laughter and memories!,Excitement,2023-08-17 22:15:00,SleepoverHostHighSchool,Twitter,#SleepoverFun #HighSchoolMemories,18.0,35.0,UK,2023,8,17,22,UK,Europe
661,665,Accidentally liked my crush's old photo while stalking their profile. Awkward level: Maximum!,Embarrassed,2023-08-19 19:45:00,SocialMediaBlunderHighSchool,Instagram,#SocialMediaBlunder #HighSchoolAwkward,22.0,45.0,UK,2023,8,19,19,UK,Europe
666,670,Planning a surprise scavenger hunt for friends. Anticipating the thrill and excitement!,Excitement,2023-08-24 18:20:00,ScavengerHuntMasterHighSchool,Instagram,#SurpriseAdventure #HighSchoolFun,20.0,38.0,UK,2023,8,24,18,UK,Europe
669,673,Tried a magic trick to impress classmates. Magic fail: Where did that rabbit go?,Embarrassed,2023-08-27 20:45:00,MagicFailHighSchool,Instagram,#MagicFail #HighSchoolMagic,22.0,45.0,UK,2023,8,27,20,UK,Europe
673,677,Embarking on a mission to find the best burger joint in town. Burger connoisseur: Reporting for duty!,Excitement,2023-08-31 20:15:00,BurgerQuestHighSchool,Twitter,#BurgerQuest #HighSchoolFoodie,24.0,42.0,UK,2023,8,31,20,UK,Europe
676,680,Attempting to impress the teacher with an elaborate science experiment. Science geek mode: Activated!,Excitement,2023-09-03 22:00:00,ScienceExperimentProHighSchool,Twitter,#ScienceGeek #HighSchoolExperiments,23.0,44.0,UK,2023,9,3,22,UK,Europe
679,683,Organizing a movie marathon with friends. Popcorn and cinematic adventures await!,Joy,2023-09-06 16:45:00,MovieMarathonHostHighSchool,Facebook,#MovieNight #HighSchoolMemories,22.0,43.0,UK,2023,9,6,16,UK,Europe
683,687,Trying out a new smoothie recipe for a healthy start to the week. Smoothie enthusiast: Level up!,Excitement,2023-09-10 20:45:00,SmoothieConnoisseurHighSchool,Instagram,#HealthyLiving #HighSchoolWellness,23.0,42.0,UK,2023,9,10,20,UK,Europe
686,690,Had a bad day at school. Everything seems to be going wrong.,Bad,2023-09-13 16:45:00,ToughDayHighSchool,Facebook,#BadDay #HighSchoolBlues,20.0,40.0,UK,2023,9,13,16,UK,Europe
689,693,Received a not-so-great grade on a major project. Academic frustration setting in.,Bad,2023-09-16 17:30:00,ProjectGradeDisappointmentHighSchool,Facebook,#AcademicFrustration #HighSchoolStress,19.0,38.0,UK,2023,9,16,17,UK,Europe
692,696,Experiencing cyberbullying. Hateful messages online are disheartening.,Hate,2023-09-19 15:15:00,CyberbullyingVictimHighSchool,Facebook,#StopCyberbullying #HighSchoolReality,14.0,27.0,UK,2023,9,19,15,UK,Europe
695,699,Dealing with unfounded rumors circulating about personal life. Rumors can be hurtful.,Hate,2023-09-22 18:20:00,RumorVictimHighSchool,Facebook,#RumorMills #HighSchoolDrama,23.0,46.0,UK,2023,9,22,18,UK,Europe
698,702,Facing rejection from a dream college. Disheartened but determined to explore other paths.,Sad,2023-09-25 20:45:00,CollegeRejectionHighSchool,Facebook,#CollegeDreams #HighSchoolJourney,19.0,37.0,UK,2023,9,25,20,UK,Europe
701,705,Feeling a sense of despair after a major project failure. Hard work didn't pay off this time.,Sad,2023-09-28 22:00:00,ProjectFailureDespairHighSchool,Facebook,#ProjectStruggles #HighSchoolHardships,21.0,41.0,UK,2023,9,28,22,UK,Europe
704,708,Missing out on a long-anticipated event due to unexpected circumstances. A day filled with sadness.,Sad,2023-10-01 14:15:00,MissedEventBluesHighSchool,Facebook,#MissedMoments #HighSchoolRegret,20.0,39.0,UK,2023,10,1,14,UK,Europe
707,711,Sharing favorite book recommendations with classmates. Building a mini book club.,Neutral,2023-10-04 18:20:00,BookRecommendationsHighSchool,Facebook,#BookClub #HighSchoolReads,19.0,38.0,UK,2023,10,4,18,UK,Europe
710,714,Attending a school club meeting to explore new interests. Dabbling in extracurricular activities.,Neutral,2023-10-07 20:45:00,ExtracurricularExplorationHighSchool,Instagram,#SchoolClubs #HighSchoolInterests,22.0,45.0,UK,2023,10,7,20,UK,Europe
713,717,Exploring a new hobby of photography during free time. Capturing moments through a lens.,Neutral,2023-10-10 14:15:00,PhotographyHobbyHighSchool,Instagram,#PhotographyJourney #HighSchoolHobbies,25.0,49.0,UK,2023,10,10,14,UK,Europe
716,720,Volunteering at a local charity event to give back to the community. Contributing to social causes.,Neutral,2023-10-13 12:30:00,CharityEventVolunteerHighSchool,Instagram,#CommunityService #HighSchoolVolunteer,20.0,39.0,UK,2023,10,13,12,UK,Europe
719,723,Celebrating a friend's birthday with a surprise party. Joyful moments and laughter all around!,Happy,2023-10-16 15:45:00,BirthdaySurpriseHighSchool,Instagram,#SurpriseParty #HighSchoolCelebration,27.0,52.0,UK,2023,10,16,15,UK,Europe
722,726,"Exploring a new hiking trail with friends over the weekend. Nature, laughter, and good vibes!",Happy,2023-10-19 18:20:00,WeekendHikeHighSchool,Instagram,#NatureAdventures #HighSchoolFriends,21.0,42.0,UK,2023,10,19,18,UK,Europe
725,729,Creating a beautiful mural with fellow art enthusiasts. The power of collaboration and creativity!,Happy,2023-10-22 20:45:00,MuralCreationHighSchool,Instagram,#ArtCollaboration #HighSchoolCreativity,22.0,43.0,UK,2023,10,22,20,UK,Europe
728,732,Collaborating on a science project that received recognition at a regional fair. Science triumphs and smiles!,Happy,2017-08-18 18:20:00,ScienceProjectSuccessHighSchool,Facebook,#ScienceFairWinner #HighSchoolScience,20.0,39.0,UK,2017,8,18,18,UK,Europe
731,735,"Participating in a multicultural festival, celebrating diversity with music, dance, and delicious food!",Happy,2020-02-29 20:45:00,MulticulturalFestivalJoyHighSchool,Facebook,#CulturalCelebration #HighSchoolUnity,21.0,43.0,UK,2020,2,29,20,UK,Europe
