Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,country_clean,continent
299,303,"Wandering through the desert of loneliness, each step a heavy sigh, mirages of connection shimmering but never materializing.",Loneliness,2017-07-20 11:45:00,DesertWanderer,Twitter,#Loneliness #MiragesOfConnection,15.0,30.0,USA,2017,7,20,11,USA,America
303,307,"Overwhelmed by the weight of the world, Atlas with trembling shoulders, each responsibility a boulder in the landscape of exhaustion.",Overwhelmed,2021-06-25 17:50:00,AtlasBearer,Instagram,#Overwhelmed #BouldersOfExhaustion,22.0,44.0,Canada,2021,6,25,17,Canada,America
304,308,"Jealousy, a green-eyed monster, lurking in the shadows, casting a dark cloud over the sunshine of others' success.",Jealous,2019-08-30 10:10:00,GreenMonster,Facebook,#Jealous #GreenEyedMonster,16.0,32.0,USA,2019,8,30,10,USA,America
307,311,"Envious eyes fixated on the gilded prize, a heartache fueled by the painful desire for possessions that seem forever out of reach.",Envious,2021-02-28 22:45:00,GildedHeartache,Facebook,#Envious #GildedPrize,20.0,40.0,USA,2021,2,28,22,USA,America
309,313,"Shattered dreams lie on the floor like fragments of glass, a mosaic of disappointment crafted by the hands of frustration.",Frustrated,2022-01-07 11:10:00,DreamMosaic,Instagram,#Frustrated #MosaicOfDisappointment,15.0,30.0,Canada,2022,1,7,11,Canada,America
313,317,"Overwhelmed by the cacophony of expectations, a drowning soul in the tempest of pressure, struggling to stay afloat.",Overwhelmed,2021-11-29 08:45:00,TempestSurvivor,Facebook,#Overwhelmed #DrowningSoul,20.0,40.0,USA,2021,11,29,8,USA,America
315,319,"Devastated by the revelation of betrayal, the trust shattered like fragile glass, leaving shards of pain in its wake.",Devastated,2022-05-20 14:50:00,FragileTrust,Instagram,#Devastated #ShatteredTrust,25.0,50.0,Canada,2022,5,20,14,Canada,America
317,321,"Envious gazes cast upon the podium of success, a bitter pill swallowed, the taste lingering as a constant reminder of unattained heights.",Envious,2021-02-10 19:30:00,SuccessPill,Twitter,#Envious #BitterPill,20.0,40.0,USA,2021,2,10,19,USA,America
319,323,"Despair like a heavy fog, enveloping every thought, blurring the path ahead, a journey in the labyrinth of utter hopelessness.",Despair,2022-02-28 21:00:00,FoggyLabyrinth,Facebook,#Despair #LabyrinthOfHopelessness,8.0,16.0,Canada,2022,2,28,21,Canada,America
321,325,"Loneliness, a solitary moon in a starless sky, casting a cold glow on the landscape of isolation, where echoes bounce in empty spaces.",Loneliness,2017-12-01 18:50:00,SolitaryMoon,Instagram,#Loneliness #StarlessSky,18.0,36.0,USA,2017,12,1,18,USA,America
324,328,"Apprehensive whispers in the wind, a forecast of uncertainty, the mind's weather vane spinning wildly in the storm of doubt.",Apprehensive,2021-06-10 10:00:00,WindWhisperer,Instagram,#Apprehensive #StormOfDoubt,14.0,28.0,Canada,2021,6,10,10,Canada,America
325,329,"Overwhelmed by the maze of expectations, a minotaur of pressure lurking in the labyrinth, waiting to devour the spirit of resilience.",Overwhelmed,2020-02-22 15:20:00,MazeExplorer,Facebook,#Overwhelmed #MinotaurOfPressure,22.0,44.0,USA,2020,2,22,15,USA,America
329,333,"Envious eyes locked on the treasure chest of opportunities, a heartache fueled by the desire for keys that seem forever elusive.",Envious,2021-01-15 22:10:00,ElusiveKeys,Twitter,#Envious #DesireForKeys,20.0,40.0,USA,2021,1,15,22,USA,America
331,335,"Shattered dreams lie on the floor like fragments of glass, a mosaic of disappointment crafted by the hands of frustration.",Frustrated,2022-01-07 11:10:00,DreamMosaic,Twitter,#Frustrated #MosaicOfDisappointment,15.0,30.0,Canada,2022,1,7,11,Canada,America
333,337,Awe-struck by the breathtaking sunrise over the mountains.,Awe,2022-04-03 06:15:00,NatureAdmirer,Instagram,#Awe #BreathtakingSunrise,28.0,55.0,USA,2022,4,3,6,USA,America
334,338,Navigating through the challenges with determination.,Determination,2023-10-12 10:30:00,GoalPursuer,Twitter,#Determination #Challenges,15.0,30.0,Canada,2023,10,12,10,Canada,America
338,342,Overwhelmed by the support received during a personal challenge.,Overwhelmed,2021-05-20 17:30:00,PersonalJourney,Facebook,#Overwhelmed #SupportiveCommunity,25.0,50.0,USA,2021,5,20,17,USA,America
340,344,"Reflecting on life's journey, grateful for the lessons learned.",Gratitude,2018-12-05 08:45:00,LifeLearner,Twitter,#Gratitude #LifeLessons,35.0,70.0,Brazil,2018,12,5,8,Brazil,America
343,347,Admiration for the intricate details of a handcrafted masterpiece.,Admiration,2019-08-20 16:00:00,CraftEnthusiast,Instagram,#Admiration #HandcraftedArt,25.0,50.0,USA,2019,8,20,16,USA,America
344,348,Overjoyed by the warmth of a cozy fireplace on a winter evening.,Overjoyed,2021-12-08 19:30:00,WinterLover,Twitter,#Overjoyed #WinterWarmth,18.0,35.0,Canada,2021,12,8,19,Canada,America
348,352,Feeling empowered after conquering a challenging hiking trail.,Empowerment,2018-09-05 14:20:00,HikingExplorer,Instagram,#Empowerment #HikingAdventure,35.0,70.0,USA,2018,9,5,14,USA,America
349,353,Amused by the antics of playful kittens during playtime.,Amusement,2022-10-22 12:45:00,KittyObserver,Facebook,#Amusement #PlayfulKittens,15.0,30.0,Canada,2022,10,22,12,Canada,America
353,357,Satisfaction derived from successfully completing a DIY project.,Satisfaction,2015-12-01 11:30:00,DIYEnthusiast,Twitter,#Satisfaction #DIYProject,25.0,50.0,USA,2015,12,1,11,USA,America
355,359,Captivated by the serenity of a tranquil garden in full bloom.,Serenity,2018-05-12 14:20:00,GardenEnthusiast,Facebook,#Serenity #TranquilGarden,22.0,45.0,Canada,2018,5,12,14,Canada,America
357,361,Reflecting on personal growth achieved through life experiences.,Reflection,2019-03-08 18:30:00,GrowthSeeker,Instagram,#Reflection #PersonalGrowth,35.0,70.0,USA,2019,3,8,18,USA,America
360,364,Confidence soars after overcoming public speaking anxiety.,Confidence,2020-04-02 17:30:00,PublicSpeaker,Instagram,#Confidence #OvercomingAnxiety,15.0,30.0,USA,2020,4,2,17,USA,America
361,365,Contentment in the midst of a family gathering filled with laughter.,Contentment,2023-01-15 19:00:00,FamilyCelebration,Facebook,#Contentment #FamilyLaughter,25.0,50.0,Canada,2023,1,15,19,Canada,America
365,369,Wonderment at the beauty of a double rainbow after the rain.,Wonderment,2017-06-12 18:20:00,RainbowChaser,Twitter,#Wonderment #DoubleRainbow,35.0,70.0,USA,2017,6,12,18,USA,America
366,370,Optimism for a bright future amidst challenging times.,Optimism,2021-07-05 09:30:00,FutureOptimist,Instagram,#Optimism #BrightFuture,20.0,40.0,Canada,2021,7,5,9,Canada,America
369,373,Elation over discovering a rare book in a quaint bookstore.,Elation,2018-09-22 16:30:00,Bookworm,Instagram,#Elation #RareBookDiscovery,40.0,80.0,USA,2018,9,22,16,USA,America
371,375,Mesmerized by the cosmic dance of fireflies on a moonlit night.,Enchantment,2022-08-10 22:00:00,NightSkyObserver,Instagram,#Enchantment #CosmicFireflies,25.0,50.0,Brazil,2022,8,10,22,Brazil,America
374,378,Enveloped in serenity while practicing mindfulness by the lake.,Mindfulness,2017-10-20 08:15:00,ZenSeeker,Instagram,#Mindfulness #LakeTranquility,35.0,70.0,Canada,2017,10,20,8,Canada,America
377,381,Whimsical delight in a world of fairy tales and magical creatures.,Whimsy,2016-03-08 14:20:00,FairyTaleExplorer,Instagram,#Whimsy #MagicalWorld,20.0,40.0,USA,2016,3,8,14,USA,America
391,395,Captivated by the ethereal beauty of a field filled with fireflies.,Enchantment,2022-08-10 22:00:00,NightSkyObserver,Instagram,#Enchantment #FireflyField,25.0,50.0,Brazil,2022,8,10,22,Brazil,America
394,398,Exploring the universe within during a mindful meditation session.,InnerJourney,2017-10-20 08:15:00,MindfulExplorer,Instagram,#InnerJourney #MeditationBliss,35.0,70.0,Canada,2017,10,20,8,Canada,America
397,401,Whimsical delight in a world of whimsical fairy tales.,Whimsy,2016-03-08 14:20:00,FairyTaleAdventurer,Instagram,#Whimsy #FairyTaleMagic,20.0,40.0,USA,2016,3,8,14,USA,America
412,416,Giddy with excitement as the first snowflakes dance from the sky.,Excitement,2020-12-02 17:30:00,SnowfallEnthusiast,Twitter,#Excitement #SnowfallMagic,22.0,45.0,Canada,2020,12,2,17,Canada,America
414,418,Inspired by the resilience of a lone tree standing tall in a storm.,Resilience,2021-04-15 14:20:00,NatureResilient,Facebook,#Resilience #StandingTall,35.0,70.0,USA,2021,4,15,14,USA,America
419,423,Marveling at the kaleidoscope of colors in a vibrant street market.,Marvel,2015-08-22 15:00:00,MarketExplorer,Instagram,#Marvel #ColorfulStreetMarket,22.0,45.0,Brazil,2015,8,22,15,Brazil,America
421,425,Drowning in sorrow as memories of lost love resurface.,Heartbreak,2019-08-05 21:00:00,LostInLove,Instagram,#Heartbreak #LostLove,15.0,30.0,USA,2019,8,5,21,USA,America
422,426,Numbness sets in as the weight of loneliness grows heavier.,Loneliness,2021-02-12 16:45:00,SolitudeSeeker,Twitter,#Loneliness #HeavyHeart,18.0,35.0,Canada,2021,2,12,16,Canada,America
426,430,"Aching heart, the symphony of pain plays in the silence of solitude.",Suffering,2022-03-20 19:30:00,SilentSufferer,Facebook,#Suffering #HeartacheSymphony,25.0,50.0,Brazil,2022,3,20,19,Brazil,America
436,440,"Emotional exhaustion, the weight of the world crushing weary shoulders.",Exhaustion,2021-09-05 13:30:00,WearySoulCrushed,Instagram,#Exhaustion #CrushedSpirit,35.0,70.0,Canada,2021,9,5,13,Canada,America
438,442,"Darkness descends, engulfing the soul in the shadows of despair.",Darkness,2016-07-10 18:20:00,SoulInShadow,Facebook,#Darkness #SoulEngulfed,28.0,55.0,USA,2016,7,10,18,USA,America
440,444,"Heart in ruins, the remnants of shattered dreams scattered in the wind.",Ruins,2022-01-08 11:30:00,DreamsInWind,Twitter,#Ruins #ShatteredDreams,20.0,40.0,Brazil,2022,1,8,11,Brazil,America
442,446,"Avoiding the thorns of regret, walking barefoot on the path of remorse.",Regret,2022-04-18 11:30:00,RemorseWalker,Instagram,#Regret #PathOfRemorse,25.0,50.0,Canada,2022,4,18,11,Canada,America
443,447,"In the labyrinth of grief, the walls echo with the footsteps of lost joy.",Grief,2018-12-05 21:45:00,JoyLabyrinth,Facebook,#Grief #LostJoyFootsteps,18.0,35.0,USA,2018,12,5,21,USA,America
446,450,"In the ruins of hope, echoes of shattered dreams whisper tales of loss.",Desolation,2021-03-15 22:45:00,HopeRuins,Facebook,#Desolation #WhisperedLoss,28.0,55.0,Brazil,2021,3,15,22,Brazil,America
454,458,"Sinking like autumn leaves in the river of sorrow, carried away by the current.",Sorrow,2020-09-15 18:15:00,RiverOfSorrow,Instagram,#Sorrow #AutumnLeaves,22.0,45.0,Canada,2020,9,15,18,Canada,America
456,460,"Tears, the currency of grief, spent in the marketplace of lost love and longing.",Grief,2016-12-22 21:45:00,CurrencyOfTears,Facebook,#Grief #LostLoveLonging,25.0,50.0,USA,2016,12,22,21,USA,America
458,462,"A soul weathered by the storm of heartbreak, seeking refuge in the calm after.",Heartbreak,2019-04-18 11:00:00,StormSeeker,Twitter,#Heartbreak #CalmAfterStorm,22.0,45.0,Brazil,2019,4,18,11,Brazil,America
464,468,"Betrayal, a venomous serpent slithering through the garden of trust, poisoning roots.",Betrayal,2021-03-02 17:45:00,VenomousGarden,Instagram,#Betrayal #PoisonedTrust,25.0,50.0,Canada,2021,3,2,17,Canada,America
465,469,"Sinking in the quicksand of despair, the harder you fight, the deeper you descend.",Despair,2016-10-18 19:30:00,QuicksandFighter,Twitter,#Despair #DeepDescent,20.0,40.0,USA,2016,10,18,19,USA,America
469,473,"In the gallery of broken promises, each shattered vow framed, a painful exhibition.",Betrayal,2022-01-28 13:45:00,PromiseGallery,Facebook,#Betrayal #ShatteredVows,15.0,30.0,Brazil,2022,1,28,13,Brazil,America
471,475,"Dancing on sunshine, each step a celebration of the joy found in simple moments.",Joy,2021-08-20 15:45:00,SunshineDancer,Instagram,#Joy #SimpleMoments,40.0,80.0,USA,2021,8,20,15,USA,America
472,476,"Laughter echoes in the air, a chorus of happiness that lifts the spirit higher.",Happiness,2018-04-12 18:30:00,EchoedLaughter,Twitter,#Happiness #SpiritLifter,35.0,70.0,Canada,2018,4,12,18,Canada,America
479,483,"Draped in the warmth of kindness, a quilt of compassion stitched with love.",Kindness,2019-05-05 12:15:00,QuiltedCompassion,Facebook,#Kindness #LoveStitches,25.0,50.0,Brazil,2019,5,5,12,Brazil,America
481,485,"In the embrace of love, each heartbeat is a melody, dancing to the rhythm of affection.",Love,2022-11-15 20:45:00,MelodyOfLove,Twitter,#Love #RhythmOfAffection,35.0,70.0,USA,2022,11,15,20,USA,America
482,486,"Surrounded by the colors of joy, a canvas painted with laughter and endless smiles.",Joy,2019-07-02 17:00:00,ColorfulLaughter,Instagram,#Joy #EndlessSmiles,40.0,80.0,Canada,2019,7,2,17,Canada,America
489,493,"A symphony of laughter, each note a key to unlocking the door of boundless happiness.",Happiness,2021-08-02 19:00:00,LaughterSymphony,Facebook,#Happiness #BoundlessLaughter,30.0,60.0,Brazil,2021,8,2,19,Brazil,America
492,496,"Lost in the enchantment of Disneyland, each ride a journey into the realm of childhood fantasies.",Enchantment,2022-09-28 15:45:00,DisneylandExplorer,Instagram,#Enchantment #ChildhoodFantasies,30.0,60.0,USA,2022,9,28,15,USA,America
496,500,"In the embrace of the Grand Canyon, nature's masterpiece, a moment to marvel at Earth's grandeur.",Awe,2020-06-15 16:45:00,CanyonMarveler,Instagram,#Awe #EarthsGrandeur,25.0,50.0,USA,2020,6,15,16,USA,America
500,504,"At the summit of Machu Picchu, a breathtaking panorama that whispers the secrets of ancient civilizations.",Awe,2017-11-05 22:00:00,MachuPicchuAdventurer,Facebook,#Awe #AncientCivilizations,28.0,55.0,Peru,2017,11,5,22,Peru,America
501,505,"In the heart of New York City, Times Square dazzles with lights, a vibrant spectacle of urban energy.",Excitement,2022-07-20 21:45:00,TimesSquareExplorer,Instagram,#Excitement #UrbanEnergy,35.0,70.0,USA,2022,7,20,21,USA,America
504,508,"In the midst of the Amazon rainforest, a symphony of wildlife creates an orchestra of nature's wonders.",Wonder,2021-06-10 16:00:00,AmazonExplorer,Instagram,#Wonder #NatureOrchestra,30.0,60.0,Brazil,2021,6,10,16,Brazil,America
511,515,"At the front row of Adele's concert, each note of 'Someone Like You' resonates with soul-stirring emotion.",Emotion,2022-09-15 20:00:00,AdeleConcertGoer,Instagram,#Emotion #AdeleConcert,40.0,80.0,USA,2022,9,15,20,USA,America
512,516,"Dancing under the stars at Beyoncé's live show, feeling the power of 'Single Ladies' in every move.",Energy,2019-07-28 21:30:00,BeyonceDancer,Twitter,#Energy #BeyonceConcert,35.0,70.0,USA,2019,7,28,21,USA,America
513,517,"In the crowd of a Taylor Swift concert, the lyrics of 'Love Story' create an enchanting fairy tale.",Enchantment,2021-05-10 19:45:00,SwiftieDreamer,Facebook,#Enchantment #TaylorSwift,30.0,60.0,USA,2021,5,10,19,USA,America
516,520,"Immersed in the pulsating beats of a Bruno Mars concert, where 'Uptown Funk' becomes a city of joy.",Joy,2017-03-28 20:30:00,MarsJoyExplorer,Facebook,#Joy #BrunoMars,28.0,55.0,USA,2017,3,28,20,USA,America
517,521,"At a Michael Jackson tribute show, moonwalking through the hits, a celebration of the King of Pop.",Celebration,2022-01-15 21:15:00,MJTributeDancer,Instagram,#Celebration #MJTribute,25.0,50.0,USA,2022,1,15,21,USA,America
518,522,"Swinging to the rhythms of a Frank Sinatra tribute, feeling the timeless charm of 'Fly Me to the Moon'.",Charm,2019-06-10 18:45:00,SinatraCharmListener,Twitter,#Charm #SinatraTribute,22.0,45.0,USA,2019,6,10,18,USA,America
519,523,"In the mosh pit of a Metallica concert, the thunderous chords create a symphony of headbanging ecstasy.",Ecstasy,2023-03-20 22:30:00,MetallicaMoshWarrior,Facebook,#Ecstasy #MetallicaConcert,35.0,70.0,USA,2023,3,20,22,USA,America
521,525,"At a Justin Bieber concert, the infectious beats of 'Baby' create a dance floor of unbridled enthusiasm.",Enthusiasm,2018-08-05 20:00:00,BieberDanceEnthusiast,Instagram,#Enthusiasm #JustinBieber,40.0,80.0,Canada,2018,8,5,20,Canada,America
522,526,"In the spotlight at a Lady Gaga show, each costume change is a metamorphosis of creativity and artistry.",Creativity,2021-04-15 21:30:00,GagaArtisticChameleon,Twitter,#Creativity #LadyGaga,35.0,70.0,USA,2021,4,15,21,USA,America
524,528,"Drenched in confetti at a Katy Perry concert, a kaleidoscope of colors igniting the night sky.",Colorful,2020-06-22 22:00:00,KatyPerryColorExplosion,Instagram,#Colorful #KatyPerry,22.0,45.0,USA,2020,6,22,22,USA,America
525,529,"In the audience of a Jay-Z performance, the lyrics of 'Empire State of Mind' become an anthem of pride.",Pride,2017-09-10 20:15:00,JayZEmpireListener,Twitter,#Pride #JayZAnthem,18.0,35.0,USA,2017,9,10,20,USA,America
526,530,"Dancing to Shakira's rhythmic beats, hips swaying to the hypnotic charm of 'Hips Don't Lie'.",Hypnotic,2022-02-28 21:15:00,ShakiraHipsDancer,Facebook,#Hypnotic #ShakiraRhythms,28.0,55.0,Colombia,2022,2,28,21,Colombia,America
528,532,"Rocking out at a Guns N' Roses show, the iconic riffs of 'Sweet Child o' Mine' echoing in the night.",Iconic,2018-12-10 22:30:00,GunsNRosesRiffRockstar,Twitter,#Iconic #GNRConcert,22.0,45.0,USA,2018,12,10,22,USA,America
529,533,"In the crowd of an Ariana Grande concert, the high notes of 'Into You' create a euphoric symphony.",Euphoria,2023-01-22 20:00:00,ArianaEuphoriaChaser,Facebook,#Euphoria #ArianaGrande,35.0,70.0,USA,2023,1,22,20,USA,America
530,534,"Swaying to the reggae vibes of Bob Marley's tribute concert, each chord a journey to Jamaica's soul.",Journey,2020-03-05 18:45:00,MarleyReggaeTraveler,Instagram,#Journey #BobMarleyTribute,30.0,60.0,Jamaica,2020,3,5,18,Jamaica,America
531,535,"Captivated by the spellbinding plot twists, the audience applauds, experiencing a rollercoaster of emotions at the movie premiere.",Excitement,2018-10-12 20:00:00,MovieEnthusiastPremiereAttendee,Twitter,#Excitement #MoviePremiereThrills,40.0,80.0,USA,2018,10,12,20,USA,America
533,537,"Streaming the latest web series, the viewer is engrossed in the characters' journey, feeling a sense of connection and empathy.",Engagement,2020-07-08 19:30:00,WebSeriesViewerCharacterConnection,Facebook,#Engagement #WebSeriesJourney,30.0,60.0,Canada,2020,7,8,19,Canada,America
536,540,"At the Oscars, the actor graciously accepts an award, radiating joy and gratitude for the recognition of their outstanding performance.",Gratitude,2016-02-28 20:30:00,AwardWinningActorOscarsRecipient,Facebook,#Gratitude #OscarWinningMoment,18.0,35.0,USA,2016,2,28,20,USA,America
540,544,"As the closing scene unfolds, a sense of satisfaction washes over, completing the cinematic journey with a profound and fulfilling ending.",Satisfaction,2020-09-10 19:45:00,FilmCriticSatisfactionSeeker,Twitter,#Satisfaction #FulfillingEnding,22.0,45.0,Brazil,2020,9,10,19,Brazil,America
541,545,"Celebrating a historic victory in the World Cup, the nation erupts in joy, united by the triumph of their football team.",Joy,2018-07-15 21:30:00,FootballFanWorldCupCelebration,Instagram,#Joy #WorldCupTriumph,40.0,80.0,Brazil,2018,7,15,21,Brazil,America
542,546,"At the Olympics, the athlete's perseverance shines through, earning a gold medal and inspiring a generation with their remarkable achievement.",Inspiration,2020-08-08 19:45:00,OlympicsEnthusiastGoldMedalWinner,Twitter,#Inspiration #OlympicAchievement,35.0,70.0,USA,2020,8,8,19,USA,America
546,550,"Cheering for the underdog in the basketball finals, the crowd erupts in applause as the team defies odds to claim the championship title.",Triumph,2022-06-20 21:00:00,BasketballFanUnderdogTriumph,Facebook,#Triumph #BasketballFinals,18.0,35.0,USA,2022,6,20,21,USA,America
550,554,"Witnessing a heartwarming comeback in the hockey finals, fans share tears of joy as the team secures a historic victory after adversity.",Heartwarming,2020-12-12 20:00:00,HockeyFanComebackVictory,Instagram,#Heartwarming #HockeyFinalsComeback,22.0,45.0,Canada,2020,12,12,20,Canada,America
551,555,"After a series of defeats, the soccer team faces disappointment, struggling to find the silver lining in a challenging season.",Disappointment,2019-11-02 18:45:00,SoccerFanTeamDefeats,Twitter,#Disappointment #SoccerDefeats,40.0,80.0,Brazil,2019,11,2,18,Brazil,America
552,556,"In the tennis tournament, a highly anticipated player experiences a setback, leaving fans in shock and questioning the unforeseen turn of events.",Frustration,2018-07-10 21:15:00,TennisEnthusiastUnexpectedSetback,Instagram,#Frustration #TennisSetback,35.0,70.0,USA,2018,7,10,21,USA,America
556,560,"In the golf tournament, a missed crucial putt results in defeat, causing the golfer to reflect on the pressure of high-stakes competition.",Pressure,2016-08-20 18:30:00,GolfEnthusiastMissedPutt,Facebook,#Pressure #GolfDefeat,18.0,35.0,USA,2016,8,20,18,USA,America
557,561,"Experiencing a series of losses in the basketball season, the team grapples with frustration, determined to turn the tide with renewed effort.",Renewed Effort,2019-02-12 19:45:00,BasketballFanTeamLosses,Twitter,#RenewedEffort #BasketballStruggles,22.0,45.0,Canada,2019,2,12,19,Canada,America
561,565,"In the serene beauty of a sunset, nature unfolds a canvas of colors, evoking a sense of tranquility and wonder.",Tranquility,2021-07-10 19:00:00,NatureEnthusiastSunsetWonder,Instagram,#Tranquility #SunsetBeauty,40.0,80.0,Canada,2021,7,10,19,Canada,America
562,566,"Embarking on a spontaneous road trip, the traveler discovers hidden gems, creating memories that will be cherished for a lifetime.",Adventure,2019-09-28 20:30:00,TravelEnthusiastRoadTripDiscovery,Twitter,#Adventure #RoadTripMemories,35.0,70.0,USA,2019,9,28,20,USA,America
564,568,"Exploring the vibrant street art of a cultural neighborhood, each mural tells a story, infusing the city with creativity and expression.",Creativity,2017-11-05 21:15:00,ArtEnthusiastStreetArtExploration,Instagram,#Creativity #StreetArtVibes,22.0,45.0,Brazil,2017,11,5,21,Brazil,America
571,575,"Underneath the city lights, the dancer expresses emotions through graceful movements, creating a mesmerizing performance under the night sky.",Mesmerizing,2018-06-15 22:00:00,DanceEnthusiastCityNightPerformance,Twitter,#Mesmerizing #NightDancePerformance,40.0,80.0,USA,2018,6,15,22,USA,America
573,577,"As the first snowflake descends, the winter enthusiast eagerly prepares for a season of frosty delights, anticipating the magic of snow-covered landscapes.",Winter Magic,2022-12-01 17:45:00,SnowLoverWinterEnthusiast,Facebook,#WinterMagic #SnowyLandscapes,30.0,60.0,Canada,2022,12,1,17,Canada,America
576,580,"At the astronomy observatory, the stargazer marvels at the vastness of the cosmos, contemplating the mysteries hidden within the celestial expanse.",Celestial Wonder,2016-09-22 20:00:00,AstronomyEnthusiastStargazing,Facebook,#CelestialWonder #Stargazing,18.0,35.0,USA,2016,9,22,20,USA,America
579,583,"As the waves crash against the shore, the surfer embraces the thrill of riding the ocean's energy, capturing the essence of freedom in each wave.",Ocean's Freedom,2021-07-20 18:15:00,SurfingEnthusiastWaveRider,Facebook,#OceansFreedom #SurfingThrills,22.0,45.0,Brazil,2021,7,20,18,Brazil,America
581,585,Successfully avoided eye contact with my crush in the hallway. Mission accomplished. #TeenCrush #StealthMode,Excitement,2023-05-20 19:45:00,CrushAvoider,Twitter,#CrushStruggles #AvoidingEyeContact,15.0,30.0,USA,2023,5,20,19,USA,America
582,586,Ran out of snacks during a movie marathon. Crisis level: Emergency! #MovieNightStruggles #TeenProblems,Boredom,2023-05-21 21:00:00,MovieBuff,Instagram,#SnackCrisis #TeenLife,18.0,35.0,Canada,2023,5,21,21,Canada,America
584,588,Lost my headphones again. How do they vanish into thin air? #HeadphoneMystery #TeenLife,Frustration,2023-05-23 16:45:00,AudioExplorer,Twitter,#TeenProblems #LostHeadphones,20.0,40.0,USA,2023,5,23,16,USA,America
585,589,Decided to study for exams but ended up making memes about studying instead. Procrastination level: Expert. #ProcrastinationNation #TeenConfessions,Surprise,2023-05-24 13:15:00,MemeCreator,Instagram,#StudyingMemes #TeenLife,25.0,50.0,Canada,2023,5,24,13,Canada,America
586,590,"Got dressed for the day, then remembered it's Saturday. Oops. #WeekendVibes #TeenStruggles",Indifference,2023-05-25 19:00:00,FashionBlunder,Facebook,#WeekendOops #TeenFashion,20.0,40.0,USA,2023,5,25,19,USA,America
588,592,"Entered the kitchen with the intention to cook. Left with a bag of chips. Cooking is overrated, anyway. #MasterChefInTraining #TeenHumor",Disgust,2023-05-27 21:15:00,ChipExplorer,Instagram,#TeenChef #CookingFail,22.0,45.0,Canada,2023,5,27,21,Canada,America
589,593,"Staring at the clock in class, waiting for the bell to ring like it's the most exciting event of the day. #ClassCountdown #TeenLife",Surprise,2023-05-28 12:00:00,ExcitementSeeker,Facebook,#ClassEvent #TeenExcitement,18.0,35.0,USA,2023,5,28,12,USA,America
591,595,"Bought a new video game, played for hours, forgot to eat. The ultimate gaming session. #GamerLife #NoFoodGaming",Excitement,2023-05-30 20:45:00,GamingEnthusiast,Instagram,#GameOn #TeenGamer,22.0,45.0,USA,2023,5,30,20,USA,America
592,596,Spent the day binge-watching a new series. Productivity level: Zero. #LazyDay #TVSeriesMarathon,Joy,2023-05-31 15:30:00,LazyWatcher,Facebook,#BingeWatchDay #TeenLife,35.0,70.0,Canada,2023,5,31,15,Canada,America
593,597,Caught up on the latest fashion trends and now planning a shopping spree. #Fashionista #TrendyTeen,Excitement,2023-06-01 18:00:00,TrendExplorer,Twitter,#FashionGoals #TeenStyle,20.0,40.0,USA,2023,6,1,18,USA,America
595,599,Spent hours creating the perfect playlist for every mood. Music is my therapy. #PlaylistMaker #TeenMusicLover,Joy,2023-06-03 21:15:00,MusicAficionado,Facebook,#MusicTherapy #TeenPlaylist,22.0,45.0,Canada,2023,6,3,21,Canada,America
596,600,Successfully cooked a gourmet meal for the family. Chef skills unlocked! #ChefMode #TeenChef,Pride,2023-06-04 19:30:00,HomeChef,Twitter,#CookingSuccess #TeenCook,25.0,50.0,USA,2023,6,4,19,USA,America
598,602,Attended a concert and danced the night away. Music is the heartbeat of life. #ConcertVibes #DanceAllNight,Joy,2023-06-06 22:30:00,DanceEnthusiast,Facebook,#MusicMagic #TeenConcert,28.0,55.0,Canada,2023,6,6,22,Canada,America
599,603,Rediscovered childhood cartoons and had a nostalgia-filled marathon. #CartoonNostalgia #TeenMemories,Joy,2023-06-07 12:45:00,NostalgiaExplorer,Twitter,#ChildhoodMemories #TeenCartoons,22.0,45.0,USA,2023,6,7,12,USA,America
601,605,"Spent the afternoon at a museum, pretending to be cultured. Art enthusiast in the making. #MuseumDay #TeenArtLover",Curiosity,2023-06-09 14:00:00,ArtExplorer,Facebook,#CulturalDay #TeenCuriosity,20.0,40.0,USA,2023,6,9,14,USA,America
602,606,Started a blog about random thoughts and musings. Blogging is the new diary. #BloggerLife #TeenBlogger,Curiosity,2023-06-10 17:30:00,ThoughtfulBlogger,Twitter,#BloggingJourney #TeenThoughts,30.0,60.0,Canada,2023,6,10,17,Canada,America
603,607,Relishing a peaceful afternoon with a classic novel. Quiet moments are the best moments. #BookLover #PeacefulAfternoon,Contentment,2023-06-11 15:30:00,NovelEnthusiast,Instagram,#QuietMoments #BookishEscape,35.0,70.0,USA,2023,6,11,15,USA,America
605,609,Exploring the world of digital art. It's never too late to discover new passions. #DigitalArtistry #LateBloomer,Curiosity,2023-06-13 14:45:00,ArtAdventurer,Facebook,#ArtDiscovery #SeniorArtist,22.0,45.0,Canada,2023,6,13,14,Canada,America
606,610,Savoring the flavors of a home-cooked meal. Simple joys are the heart of happiness. #HomeCooking #SimpleJoys,Contentment,2023-06-14 19:30:00,HomeChefSenior,Instagram,#HappinessInFood #SeniorLife,25.0,50.0,USA,2023,6,14,19,USA,America
