Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour
413,417,Contentment envelops as the aroma of freshly baked bread fills the air.,Contentment,2017-06-10 12:15:00,BreadLover,Instagram,#Contentment #FreshBreadAroma,28.0,55.0,France,2017,6,10,12
416,420,Drenched in nostalgia while flipping through an old family photo album.,Nostalgia,2016-12-05 21:00:00,FamilyHistorian,Instagram,#Nostalgia #FamilyPhotoAlbum,25.0,50.0,India,2016,12,5,21
419,423,Marveling at the kaleidoscope of colors in a vibrant street market.,Marvel,2015-08-22 15:00:00,MarketExplorer,Instagram,#Marvel #ColorfulStreetMarket,22.0,45.0,Brazil,2015,8,22,15
421,425,Drowning in sorrow as memories of lost love resurface.,Heartbreak,2019-08-05 21:00:00,LostInLove,Instagram,#Heartbreak #LostLove,15.0,30.0,USA,2019,8,5,21
424,428,"Despair clouds the mind, feeling adrift in an endless sea of darkness.",Despair,2016-05-15 22:30:00,LostInDarkness,Instagram,#Despair #EndlessDarkness,28.0,55.0,Australia,2016,5,15,22
427,431,"Emotional storm, a whirlwind of sadness engulfs every thought.",EmotionalStorm,2017-07-18 17:45:00,StormyFeelings,Instagram,#EmotionalStorm #SadnessWhirlwind,30.0,60.0,India,2017,7,18,17
430,434,"Isolation deepens, an emotional winter where warmth is but a distant memory.",Isolation,2020-04-02 14:20:00,WinterOfEmotions,Instagram,#Isolation #EmotionalWinter,35.0,70.0,Japan,2020,4,2,14
433,437,"Heartache deepens, a solitary journey through the abyss of despair.",Despair,2022-08-18 22:00:00,SolitaryDescent,Instagram,#Despair #AbyssOfHeartache,40.0,80.0,South Africa,2022,8,18,22
436,440,"Emotional exhaustion, the weight of the world crushing weary shoulders.",Exhaustion,2021-09-05 13:30:00,WearySoulCrushed,Instagram,#Exhaustion #CrushedSpirit,35.0,70.0,Canada,2021,9,5,13
439,443,"Desperation whispers, the silent plea for a glimmer of hope in the abyss.",Desperation,2019-04-30 14:00:00,WhisperedDespair,Instagram,#Desperation #GlimmerOfHope,22.0,45.0,France,2019,4,30,14
442,446,"Avoiding the thorns of regret, walking barefoot on the path of remorse.",Regret,2022-04-18 11:30:00,RemorseWalker,Instagram,#Regret #PathOfRemorse,25.0,50.0,Canada,2022,4,18,11
445,449,"The bitterness of betrayal, a taste that lingers, staining the palate of trust.",Bitterness,2019-10-22 17:00:00,PalateStainer,Instagram,#Bitterness #StainedTrust,15.0,30.0,Germany,2019,10,22,17
448,452,"Tears, the ink staining the pages of a journal, a testament to silent grief.",Grief,2023-01-28 14:30:00,InkJournalist,Instagram,#Grief #SilentTears,30.0,60.0,India,2023,1,28,14
451,455,"Suffocating in the silence of solitude, where echoes of laughter once thrived.",Isolation,2022-05-20 20:30:00,EchoedLaughter,Instagram,#Isolation #SilentSolitude,30.0,60.0,South Africa,2022,5,20,20
454,458,"Sinking like autumn leaves in the river of sorrow, carried away by the current.",Sorrow,2020-09-15 18:15:00,RiverOfSorrow,Instagram,#Sorrow #AutumnLeaves,22.0,45.0,Canada,2020,9,15,18
457,461,"Wandering in the maze of betrayal, the walls closing in with every wrong turn.",Betrayal,2021-01-05 16:20:00,MazeWanderer,Instagram,#Betrayal #ClosingWalls,15.0,30.0,Germany,2021,1,5,16
460,464,"Like a withered rose in the garden of love, petals fall, a silent surrender to time.",Loss,2023-02-10 14:30:00,WitheredRose,Instagram,#Loss #SilentSurrender,28.0,55.0,France,2023,2,10,14
461,465,"In the void of heartache, echoes of a love song play, each note a pang of longing.",Heartache,2022-07-10 22:15:00,LoveSongEcho,Instagram,#Heartache #LoveSongLonging,30.0,60.0,Japan,2022,7,10,22
464,468,"Betrayal, a venomous serpent slithering through the garden of trust, poisoning roots.",Betrayal,2021-03-02 17:45:00,VenomousGarden,Instagram,#Betrayal #PoisonedTrust,25.0,50.0,Canada,2021,3,2,17
467,471,"Swept away by the river of regret, the currents of the past refusing to release.",Regret,2017-04-28 16:20:00,RegretRiver,Instagram,#Regret #PastCurrents,18.0,35.0,UK,2017,4,28,16
470,474,"The echoes of solitude, a silent conversation between a soul and its shadows.",Solitude,2016-06-15 22:30:00,EchoedConversation,Instagram,#Solitude #ShadowConversation,30.0,60.0,Spain,2016,6,15,22
471,475,"Dancing on sunshine, each step a celebration of the joy found in simple moments.",Joy,2021-08-20 15:45:00,SunshineDancer,Instagram,#Joy #SimpleMoments,40.0,80.0,USA,2021,8,20,15
474,478,"Chasing dreams under the vibrant sky, a journey fueled by hope and enthusiasm.",Enthusiasm,2019-10-28 14:15:00,DreamChaser,Instagram,#Enthusiasm #HopefulJourney,30.0,60.0,Australia,2019,10,28,14
477,481,"In the dance of positivity, every step is a rhythm, uplifting the soul in harmony.",Positivity,2016-09-18 19:45:00,DanceHarmony,Instagram,#Positivity #SoulUpliftment,18.0,35.0,France,2016,9,18,19
480,484,"In the garden of friendships, each bloom a testament to the beauty of camaraderie.",Friendship,2018-08-28 16:00:00,FriendshipGarden,Instagram,#Friendship #CamaraderieBlooms,30.0,60.0,South Africa,2018,8,28,16
482,486,"Surrounded by the colors of joy, a canvas painted with laughter and endless smiles.",Joy,2019-07-02 17:00:00,ColorfulLaughter,Instagram,#Joy #EndlessSmiles,40.0,80.0,Canada,2019,7,2,17
485,489,"Lost in the maze of curiosity, each twist and turn unveils the treasures of discovery.",Curiosity,2018-09-22 12:45:00,MazeDiscovery,Instagram,#Curiosity #TreasuresOfDiscovery,22.0,45.0,India,2018,9,22,12
488,492,"In the celebration of success, fireworks of accomplishment light up the night sky of triumph.",Success,2017-11-15 22:30:00,FireworksTriumph,Instagram,#Success #NightSkyTriumph,22.0,45.0,Japan,2017,11,15,22
490,494,"In the carnival of emotions, the rollercoaster of thrill sends the heart on a wild ride.",Thrill,2019-03-28 15:30:00,EmotionCarnival,Instagram,#Thrill #WildHeartRide,35.0,70.0,South Africa,2019,3,28,15
492,496,"Lost in the enchantment of Disneyland, each ride a journey into the realm of childhood fantasies.",Enchantment,2022-09-28 15:45:00,DisneylandExplorer,Instagram,#Enchantment #ChildhoodFantasies,30.0,60.0,USA,2022,9,28,15
494,498,"Amidst the tulip fields of Keukenhof, a tapestry of colors that paints the soul with springtime joy.",Joy,2021-04-02 18:20:00,KeukenhofAdventurer,Instagram,#Joy #SpringtimeColors,35.0,70.0,Netherlands,2021,4,2,18
496,500,"In the embrace of the Grand Canyon, nature's masterpiece, a moment to marvel at Earth's grandeur.",Awe,2020-06-15 16:45:00,CanyonMarveler,Instagram,#Awe #EarthsGrandeur,25.0,50.0,USA,2020,6,15,16
499,503,"Embarking on a gondola ride in Venice, each canal reflecting the romance of this timeless city.",Romance,2019-04-18 16:30:00,VeniceRomantic,Instagram,#Romance #TimelessCity,20.0,40.0,Italy,2019,4,18,16
501,505,"In the heart of New York City, Times Square dazzles with lights, a vibrant spectacle of urban energy.",Excitement,2022-07-20 21:45:00,TimesSquareExplorer,Instagram,#Excitement #UrbanEnergy,35.0,70.0,USA,2022,7,20,21
504,508,"In the midst of the Amazon rainforest, a symphony of wildlife creates an orchestra of nature's wonders.",Wonder,2021-06-10 16:00:00,AmazonExplorer,Instagram,#Wonder #NatureOrchestra,30.0,60.0,Brazil,2021,6,10,16
507,511,"Exploring the ancient ruins of Angkor Wat, each stone whispering stories of Khmer civilization.",Exploration,2016-11-22 13:00:00,AngkorWatAdventurer,Instagram,#Exploration #KhmerStories,20.0,40.0,Cambodia,2016,11,22,13
510,514,"Cruising the fjords of Norway, each icy landscape a breathtaking masterpiece of nature's grandeur.",Grandeur,2018-05-28 18:30:00,NorwayFjordExplorer,Instagram,#Grandeur #IcyMasterpiece,22.0,45.0,Norway,2018,5,28,18
511,515,"At the front row of Adele's concert, each note of 'Someone Like You' resonates with soul-stirring emotion.",Emotion,2022-09-15 20:00:00,AdeleConcertGoer,Instagram,#Emotion #AdeleConcert,40.0,80.0,USA,2022,9,15,20
514,518,"Rocking out to the guitar solos at a Queen tribute concert, a journey back in time with Freddie's spirit.",Nostalgia,2018-12-02 22:15:00,QueenTributeFan,Instagram,#Nostalgia #QueenTribute,22.0,45.0,UK,2018,12,2,22
517,521,"At a Michael Jackson tribute show, moonwalking through the hits, a celebration of the King of Pop.",Celebration,2022-01-15 21:15:00,MJTributeDancer,Instagram,#Celebration #MJTribute,25.0,50.0,USA,2022,1,15,21
520,524,"Experiencing the magic of a Coldplay concert, where 'Fix You' becomes a beacon of hope in the night.",Hope,2016-11-28 19:00:00,ColdplayHopeSeeker,Instagram,#Hope #ColdplayMagic,30.0,60.0,UK,2016,11,28,19
521,525,"At a Justin Bieber concert, the infectious beats of 'Baby' create a dance floor of unbridled enthusiasm.",Enthusiasm,2018-08-05 20:00:00,BieberDanceEnthusiast,Instagram,#Enthusiasm #JustinBieber,40.0,80.0,Canada,2018,8,5,20
524,528,"Drenched in confetti at a Katy Perry concert, a kaleidoscope of colors igniting the night sky.",Colorful,2020-06-22 22:00:00,KatyPerryColorExplosion,Instagram,#Colorful #KatyPerry,22.0,45.0,USA,2020,6,22,22
527,531,"At a U2 concert, the anthemic chords of 'With or Without You' create a timeless moment of connection.",Connection,2016-05-15 19:30:00,U2ConnectionSeeker,Instagram,#Connection #U2Anthem,25.0,50.0,Ireland,2016,5,15,19
530,534,"Swaying to the reggae vibes of Bob Marley's tribute concert, each chord a journey to Jamaica's soul.",Journey,2020-03-05 18:45:00,MarleyReggaeTraveler,Instagram,#Journey #BobMarleyTribute,30.0,60.0,Jamaica,2020,3,5,18
532,536,"As the credits roll, a profound sense of nostalgia washes over, reminiscent of cherished moments in classic films.",Nostalgia,2019-06-25 22:15:00,FilmLoverNostalgiaSeeker,Instagram,#Nostalgia #ClassicFilmMoments,35.0,70.0,UK,2019,6,25,22
535,539,"Watching a heartwarming family drama, tears flow freely as the characters overcome challenges, leaving the viewer with a warm glow.",Touched,2021-01-15 18:00:00,DramaEnthusiastHeartwarmingMoments,Instagram,#Touched #FamilyDramaMoments,28.0,55.0,India,2021,1,15,18
538,542,"As the movie credits roll, the viewer experiences a mix of awe and contemplation, pondering the deeper meanings woven into the storyline.",Contemplation,2019-11-05 21:15:00,FilmBuffContemplativeViewer,Instagram,#Contemplation #DeepMeanings,28.0,55.0,Germany,2019,11,5,21
541,545,"Celebrating a historic victory in the World Cup, the nation erupts in joy, united by the triumph of their football team.",Joy,2018-07-15 21:30:00,FootballFanWorldCupCelebration,Instagram,#Joy #WorldCupTriumph,40.0,80.0,Brazil,2018,7,15,21
544,548,"Witnessing a record-breaking marathon, spectators are filled with awe and admiration for the endurance and dedication of the runners.",Admiration,2021-11-07 17:30:00,MarathonSpectatorRecordBreaking,Instagram,#Admiration #MarathonRecords,22.0,45.0,Kenya,2021,11,7,17
547,551,"At the golf tournament, the golfer's precision and focus lead to a stunning victory, leaving spectators in awe of their exceptional skill.",Awe,2016-04-10 18:30:00,GolfEnthusiastPrecisionVictory,Instagram,#Awe #GolfVictory,22.0,45.0,Scotland,2016,4,10,18
550,554,"Witnessing a heartwarming comeback in the hockey finals, fans share tears of joy as the team secures a historic victory after adversity.",Heartwarming,2020-12-12 20:00:00,HockeyFanComebackVictory,Instagram,#Heartwarming #HockeyFinalsComeback,22.0,45.0,Canada,2020,12,12,20
552,556,"In the tennis tournament, a highly anticipated player experiences a setback, leaving fans in shock and questioning the unforeseen turn of events.",Frustration,2018-07-10 21:15:00,TennisEnthusiastUnexpectedSetback,Instagram,#Frustration #TennisSetback,35.0,70.0,USA,2018,7,10,21
555,559,"The gymnast's unexpected fall during a routine sparks a wave of sympathy from the audience, highlighting the vulnerability of sports.",Sympathy,2021-04-05 20:15:00,GymnasticsFanRoutineFall,Instagram,#Sympathy #GymnasticsFall,28.0,55.0,Japan,2021,4,5,20
558,562,"Despite meticulous training, the swimmer faces disappointment as a split-second miscalculation costs them the lead in a crucial race.",Miscalculation,2015-06-28 20:00:00,SwimmingEnthusiastRaceSetback,Instagram,#Miscalculation #SwimmingDisappointment,28.0,55.0,Australia,2015,6,28,20
561,565,"In the serene beauty of a sunset, nature unfolds a canvas of colors, evoking a sense of tranquility and wonder.",Tranquility,2021-07-10 19:00:00,NatureEnthusiastSunsetWonder,Instagram,#Tranquility #SunsetBeauty,40.0,80.0,Canada,2021,7,10,19
564,568,"Exploring the vibrant street art of a cultural neighborhood, each mural tells a story, infusing the city with creativity and expression.",Creativity,2017-11-05 21:15:00,ArtEnthusiastStreetArtExploration,Instagram,#Creativity #StreetArtVibes,22.0,45.0,Brazil,2017,11,5,21
567,571,"Embracing the aroma of freshly baked bread, the home chef finds joy in the art of baking, creating delicious memories for loved ones.",Joy in Baking,2023-04-10 17:15:00,HomeBakerDeliciousMemories,Instagram,#JoyInBaking #HomemadeDelights,22.0,45.0,India,2023,4,10,17
570,574,"Capturing the essence of a bustling market, the photographer freezes moments in time, each frame telling a unique and vibrant story.",Vibrancy,2019-03-22 21:45:00,PhotographyEnthusiastMarketMoments,Instagram,#Vibrancy #MarketStories,22.0,45.0,Australia,2019,3,22,21
572,576,"In the heart of a bustling market, the street food connoisseur indulges in a culinary adventure, savoring diverse flavors and aromas.",Culinary Adventure,2019-08-28 19:30:00,FoodieMarketStreetFoodExploration,Instagram,#CulinaryAdventure #StreetFoodDelights,35.0,70.0,Thailand,2019,8,28,19
575,579,"Surrounded by the vibrant colors of a flower garden, the gardener nurtures blossoms, finding joy in the beauty of nature's ever-changing canvas.",Nature's Beauty,2020-05-15 18:30:00,GardeningEnthusiastFlowerGarden,Instagram,#NaturesBeauty #FloralJoy,28.0,55.0,Australia,2020,5,15,18
578,582,"In the realm of fashion, the designer unveils a collection that tells a story, blending innovation and tradition on the runway of creativity.",Runway Creativity,2015-11-10 21:00:00,FashionEnthusiastDesignerShowcase,Instagram,#RunwayCreativity #FashionInnovation,28.0,55.0,Italy,2015,11,10,21
582,586,Ran out of snacks during a movie marathon. Crisis level: Emergency! #MovieNightStruggles #TeenProblems,Boredom,2023-05-21 21:00:00,MovieBuff,Instagram,#SnackCrisis #TeenLife,18.0,35.0,Canada,2023,5,21,21
585,589,Decided to study for exams but ended up making memes about studying instead. Procrastination level: Expert. #ProcrastinationNation #TeenConfessions,Surprise,2023-05-24 13:15:00,MemeCreator,Instagram,#StudyingMemes #TeenLife,25.0,50.0,Canada,2023,5,24,13
588,592,"Entered the kitchen with the intention to cook. Left with a bag of chips. Cooking is overrated, anyway. #MasterChefInTraining #TeenHumor",Disgust,2023-05-27 21:15:00,ChipExplorer,Instagram,#TeenChef #CookingFail,22.0,45.0,Canada,2023,5,27,21
591,595,"Bought a new video game, played for hours, forgot to eat. The ultimate gaming session. #GamerLife #NoFoodGaming",Excitement,2023-05-30 20:45:00,GamingEnthusiast,Instagram,#GameOn #TeenGamer,22.0,45.0,USA,2023,5,30,20
594,598,Decided to learn a new instrument. Day one: Still trying to figure out how to hold it. #MusicNovice #LearningJourney,Frustration,2023-06-02 14:30:00,MusicalExplorer,Instagram,#InstrumentLearning #TeenMusic,28.0,55.0,UK,2023,6,2,14
597,601,Spontaneously booked a weekend getaway. Adventure awaits! #TravelBug #WeekendEscape,Excitement,2023-06-05 10:00:00,AdventureSeeker,Instagram,#GetawayGoals #TeenTravel,18.0,35.0,UK,2023,6,5,10
600,604,Embarked on a DIY home decor project. Let's hope it turns out better than last time. #DIYAdventure #TeenHomeDecor,Excitement,2023-06-08 16:00:00,HomeDecorator,Instagram,#DIYGoals #TeenCreative,35.0,70.0,UK,2023,6,8,16
603,607,Relishing a peaceful afternoon with a classic novel. Quiet moments are the best moments. #BookLover #PeacefulAfternoon,Contentment,2023-06-11 15:30:00,NovelEnthusiast,Instagram,#QuietMoments #BookishEscape,35.0,70.0,USA,2023,6,11,15
606,610,Savoring the flavors of a home-cooked meal. Simple joys are the heart of happiness. #HomeCooking #SimpleJoys,Contentment,2023-06-14 19:30:00,HomeChefSenior,Instagram,#HappinessInFood #SeniorLife,25.0,50.0,USA,2023,6,14,19
609,613,Capturing the beauty of nature through photography. Every snapshot is a treasure. #NaturePhotography #SeniorPhotographer,Joy,2023-06-17 15:00:00,PhotographySenior,Instagram,#NatureCapture #SeniorMoments,35.0,70.0,USA,2023,6,17,15
612,616,"Joined a community choir, harmonizing with fellow voices. Music creates bonds that withstand time. #CommunityChoir #HarmonyInAging",Joy,2023-06-20 14:20:00,ChoirEnthusiast,Instagram,#MusicHarmony #SeniorVoices,20.0,40.0,USA,2023,6,20,14
615,619,"Sipping on a favorite vintage wine, each sip telling a story of the years gone by. Cheers to a life well-lived. #WineLover #VintageCheers",Contentment,2023-06-23 18:45:00,WineConnoisseur,Instagram,#LifeWellLived #SeniorWine,28.0,55.0,UK,2023,6,23,18
618,622,"Attended a lecture on history, always fascinated by the lessons from the past. Learning is a lifelong adventure. #HistoryLecture #SeniorLearning",Curiosity,2023-06-26 14:00:00,HistoryEnthusiast,Instagram,#LifetimeAdventure #SeniorCuriosity,30.0,60.0,UK,2023,6,26,14
621,625,"Attended a jazz concert and swayed to the rhythm of timeless tunes. Music, a constant companion in the golden years. #JazzConcert #SeniorMusic",Joy,2023-06-29 16:30:00,JazzMusicLover,Instagram,#TimelessTunes #SeniorJazz,25.0,50.0,USA,2023,6,29,16
623,627,"Embarked on a solo travel adventure, discovering the beauty of new places at my own pace. #SoloTravel #SeniorExplorer",Excitement,2023-07-01 14:00:00,SoloAdventurer,Instagram,#DiscoverNewPlaces #SeniorTravel,30.0,60.0,USA,2023,7,1,14
626,630,"Hosted a family dinner, where laughter echoed louder than the clinking of utensils. Family, the heart of happiness. #FamilyDinner #SeniorHost",Contentment,2023-07-04 17:00:00,FamilyHostSenior,Instagram,#HeartwarmingMoments #SeniorFamily,35.0,70.0,USA,2023,7,4,17
629,633,"Started a book club for seniors, where discussions are as lively as the characters in the novels. #BookClub #SeniorReaders",Joy,2023-07-07 19:45:00,SeniorBookClub,Instagram,#BookishTalks #SeniorBookworms,22.0,45.0,UK,2023,7,7,19
632,636,"Embarked on a hiking adventure, conquering trails and relishing the beauty of nature. Age is just a number on the mountaintop. #HikingAdventure #SeniorHiker",Excitement,2023-07-10 14:20:00,SeniorHikerExplorer,Instagram,#NatureTrailBlazer #SeniorExplorer,28.0,55.0,UK,2023,7,10,14
635,639,"Attended a wine tasting event, savoring the richness of flavors that age like fine wine. Cheers to the golden years! #WineTasting #SeniorWineLover",Joy,2023-07-13 20:00:00,SeniorWineConnoisseur,Instagram,#AgedToPerfection #SeniorCheers,35.0,70.0,UK,2023,7,13,20
638,642,"Hosted a 'memory lane' evening with old friends, reminiscing about the adventures that shaped our lives. #MemoryLane #SeniorReminiscing",Gratitude,2023-07-16 14:00:00,SeniorMemoriesHost,Instagram,#FriendshipAdventures #SeniorNostalgia,30.0,60.0,USA,2023,7,16,14
641,645,"Started a blog sharing the wisdom gained through the years, proving that every day is a chance to learn and grow. #SeniorWisdom #Blog",Gratitude,2023-07-19 19:45:00,WisdomBloggerSenior,Instagram,#LifeLessons #SeniorBlog,22.0,45.0,UK,2023,7,19,19
643,647,"Survived a challenging physics exam. Equations, you won't defeat me!",Relief,2023-08-01 13:30:00,PhysicsWhizHighSchool,Instagram,#PhysicsSurvivor #HighSchoolAdventures,20.0,40.0,USA,2023,8,1,13
646,650,"Started a photography club at school. Capturing moments, one snapshot at a time!",Joy,2023-08-04 16:30:00,PhotoClubHighSchool,Instagram,#PhotographyClub #HighSchoolPhotographer,22.0,45.0,USA,2023,8,4,16
649,653,"Accidentally spilled paint in art class. Abstract art, right? #ArtClassAdventures #HighSchoolArtist",Embarrassed,2023-08-07 19:45:00,PaintSpillHighSchool,Instagram,#ArtisticMishaps #HighSchoolArt,22.0,45.0,UK,2023,8,7,19
652,656,Spent hours perfecting a chemistry experiment. Mixing potions like a wizard!,Joy,2023-08-10 14:20:00,ChemistryWizardHighSchool,Instagram,#ChemistryWizard #HighSchoolScientist,28.0,55.0,UK,2023,8,10,14
655,659,Got my hands on the latest fantasy novel. Diving into realms of magic and adventure!,Excitement,2023-08-13 20:00:00,FantasyBookNerdHighSchool,Instagram,#FantasyBookNerd #HighSchoolReader,35.0,70.0,UK,2023,8,13,20
658,662,Sneaking snacks into class like a pro. The art of snack-smuggling is a sacred skill!,Mischievous,2023-08-16 14:00:00,SnackSmugglerHighSchool,Instagram,#SnackSmuggler #HighSchoolSnacks,30.0,60.0,USA,2023,8,16,14
661,665,Accidentally liked my crush's old photo while stalking their profile. Awkward level: Maximum!,Embarrassed,2023-08-19 19:45:00,SocialMediaBlunderHighSchool,Instagram,#SocialMediaBlunder #HighSchoolAwkward,22.0,45.0,UK,2023,8,19,19
663,667,Mastered the art of creating paper airplanes during lecture. Paper planes: Soaring to new heights!,Joy,2023-08-21 15:45:00,PaperPlaneExpertHighSchool,Instagram,#PaperPlaneExpert #HighSchoolArt,15.0,30.0,USA,2023,8,21,15
666,670,Planning a surprise scavenger hunt for friends. Anticipating the thrill and excitement!,Excitement,2023-08-24 18:20:00,ScavengerHuntMasterHighSchool,Instagram,#SurpriseAdventure #HighSchoolFun,20.0,38.0,UK,2023,8,24,18
669,673,Tried a magic trick to impress classmates. Magic fail: Where did that rabbit go?,Embarrassed,2023-08-27 20:45:00,MagicFailHighSchool,Instagram,#MagicFail #HighSchoolMagic,22.0,45.0,UK,2023,8,27,20
671,675,Attempting to set a new record for the most consecutive hacky sack kicks. Hacky sack skills: Unleashed!,Excitement,2023-08-29 13:45:00,HackySackChampionHighSchool,Instagram,#HackySackChallenge #HighSchoolAthlete,26.0,48.0,Canada,2023,8,29,13
674,678,Practicing a stand-up comedy routine for the upcoming talent show. Comedy gig: In the making!,Joy,2023-09-01 14:45:00,ComedyGeniusHighSchool,Instagram,#StandUpComedy #HighSchoolTalent,21.0,39.0,Canada,2023,9,1,14
677,681,Crafting intricate friendship bracelets for the whole squad. Friendship level: Expert weaver!,Joy,2023-09-04 15:15:00,BraceletCraftsmanHighSchool,Instagram,#FriendshipBracelets #HighSchoolCrafts,19.0,37.0,USA,2023,9,4,15
680,684,Experimenting with a new hair color. A bold change for a bold semester!,Excitement,2023-09-07 18:20:00,HairColorExperimentHighSchool,Instagram,#HairExperiment #HighSchoolStyle,20.0,39.0,USA,2023,9,7,18
683,687,Trying out a new smoothie recipe for a healthy start to the week. Smoothie enthusiast: Level up!,Excitement,2023-09-10 20:45:00,SmoothieConnoisseurHighSchool,Instagram,#HealthyLiving #HighSchoolWellness,23.0,42.0,UK,2023,9,10,20
685,689,Encountered some mean-spirited comments online. Dealing with online hate is never easy.,Hate,2023-09-12 12:30:00,DealingWithHateHighSchool,Instagram,#OnlineHate #HighSchoolReality,18.0,36.0,Canada,2023,9,12,12
688,692,Witnessed a heated argument in the cafeteria. Unpleasant atmosphere at lunch.,Hate,2023-09-15 14:15:00,CafeteriaConflictHighSchool,Instagram,#CafeteriaDrama #HighSchoolTension,21.0,41.0,Canada,2023,9,15,14
691,695,Feeling lonely on a Saturday night. Sometimes solitude hits harder than expected.,Sad,2023-09-18 22:00:00,LonelySaturdayHighSchool,Instagram,#LonelyNights #HighSchoolEmotions,16.0,31.0,Canada,2023,9,18,22
694,698,Missing an important event due to unforeseen circumstances. A day filled with sadness.,Sad,2023-09-21 16:45:00,MissedOpportunityHighSchool,Instagram,#MissedChances #HighSchoolRegret,20.0,39.0,Canada,2023,9,21,16
697,701,Feeling a sense of emptiness after a close friend moves away. Farewells are always sad.,Sad,2023-09-24 17:30:00,FriendMovingAwayHighSchool,Instagram,#SayingGoodbye #HighSchoolEmotions,21.0,42.0,Canada,2023,9,24,17
700,704,Having a bad hair day and feeling self-conscious. Bad hair days can affect confidence.,Bad,2023-09-27 17:30:00,BadHairDayBluesHighSchool,Instagram,#BadHairDay #HighSchoolConfidence,18.0,36.0,Canada,2023,9,27,17
703,707,Having a string of bad luck with constant technology malfunctions. Tech troubles galore!,Bad,2023-09-30 18:20:00,TechMalfunctionWoesHighSchool,Instagram,#TechIssues #HighSchoolTech,22.0,43.0,Canada,2023,9,30,18
705,709,Trying out a new study technique for upcoming exams. Exploring different learning strategies.,Neutral,2023-10-02 16:45:00,StudyTechniqueExperimentHighSchool,Instagram,#StudyStrategies #HighSchoolExams,23.0,42.0,USA,2023,10,2,16
708,712,Experimenting with a new recipe for a school bake sale. Baking adventures in the kitchen.,Neutral,2023-10-05 14:15:00,BakeSaleRecipeExperimentHighSchool,Instagram,#BakingAdventures #HighSchoolBakes,21.0,43.0,USA,2023,10,5,14
710,714,Attending a school club meeting to explore new interests. Dabbling in extracurricular activities.,Neutral,2023-10-07 20:45:00,ExtracurricularExplorationHighSchool,Instagram,#SchoolClubs #HighSchoolInterests,22.0,45.0,UK,2023,10,7,20
713,717,Exploring a new hobby of photography during free time. Capturing moments through a lens.,Neutral,2023-10-10 14:15:00,PhotographyHobbyHighSchool,Instagram,#PhotographyJourney #HighSchoolHobbies,25.0,49.0,UK,2023,10,10,14
716,720,Volunteering at a local charity event to give back to the community. Contributing to social causes.,Neutral,2023-10-13 12:30:00,CharityEventVolunteerHighSchool,Instagram,#CommunityService #HighSchoolVolunteer,20.0,39.0,UK,2023,10,13,12
719,723,Celebrating a friend's birthday with a surprise party. Joyful moments and laughter all around!,Happy,2023-10-16 15:45:00,BirthdaySurpriseHighSchool,Instagram,#SurpriseParty #HighSchoolCelebration,27.0,52.0,UK,2023,10,16,15
722,726,"Exploring a new hiking trail with friends over the weekend. Nature, laughter, and good vibes!",Happy,2023-10-19 18:20:00,WeekendHikeHighSchool,Instagram,#NatureAdventures #HighSchoolFriends,21.0,42.0,UK,2023,10,19,18
725,729,Creating a beautiful mural with fellow art enthusiasts. The power of collaboration and creativity!,Happy,2023-10-22 20:45:00,MuralCreationHighSchool,Instagram,#ArtCollaboration #HighSchoolCreativity,22.0,43.0,UK,2023,10,22,20
726,730,Participating in a school-wide art exhibition. Witnessing creativity and spreading positive vibes!,Happy,2015-11-10 16:45:00,ArtExhibitionJoyHighSchool,Instagram,#ArtisticExpression #HighSchoolCreativity,23.0,44.0,USA,2015,11,10,16
729,733,"Attending a surprise birthday party organized by friends. Surrounded by love, laughter, and good company!",Happy,2018-06-22 14:15:00,BirthdayPartyJoyHighSchool,Instagram,#SurpriseCelebration #HighSchoolFriendship,25.0,48.0,USA,2018,6,22,14
732,736,"Organizing a virtual talent show during challenging times, bringing smiles to classmates' faces!",Happy,2020-11-15 15:15:00,VirtualTalentShowSuccessHighSchool,Instagram,#VirtualEntertainment #HighSchoolPositivity,24.0,47.0,USA,2020,11,15,15
