Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour
440,444,"Heart in ruins, the remnants of shattered dreams scattered in the wind.",Ruins,2022-01-08 11:30:00,DreamsInWind,Twitter,#Ruins #ShatteredDreams,20.0,40.0,Brazil,2022,1,8,11
441,445,"Shattered by the echoes of a shattered dream, fragments of hope scattered.",Desolation,2017-09-10 19:15:00,DreamEchoes,Twitter,#Desolation #ScatteredHope,20.0,40.0,Australia,2017,9,10,19
444,448,"A soul adrift in the sea of solitude, waves of loneliness crashing relentlessly.",Loneliness,2016-06-28 14:20:00,SolitudeSeas,Twitter,#Loneliness #CrashingWaves,22.0,45.0,UK,2016,6,28,14
447,451,"Sinking like a stone in the ocean of heartbreak, each ripple a sigh of despair.",Heartbreak,2017-08-10 19:30:00,OceanSinker,Twitter,#Heartbreak #RippleOfDespair,22.0,45.0,France,2017,8,10,19
450,454,"Avoiding the shards of shattered dreams, walking the tightrope of resilience.",Resilience,2020-07-18 15:15:00,DreamTightrope,Twitter,#Resilience #TightropeWalk,35.0,70.0,Japan,2020,7,18,15
452,456,"Haunted by the specter of lost possibilities, a ghost that refuses to fade away.",Regret,2019-11-08 14:45:00,PossibilityGhost,Twitter,#Regret #FadingPossibilities,18.0,35.0,Spain,2019,11,8,14
455,459,"In the garden of broken dreams, petals fall, a silent testimony to shattered hopes.",Desolation,2018-06-10 13:30:00,DreamGardener,Twitter,#Desolation #ShatteredHopes,20.0,40.0,UK,2018,6,10,13
458,462,"A soul weathered by the storm of heartbreak, seeking refuge in the calm after.",Heartbreak,2019-04-18 11:00:00,StormSeeker,Twitter,#Heartbreak #CalmAfterStorm,22.0,45.0,Brazil,2019,4,18,11
462,466,"Nostalgia, a bittersweet dance in the moonlit ballroom of cherished memories.",Nostalgia,2019-05-15 21:30:00,MoonlitMemories,Twitter,#Nostalgia #CherishedMemories,18.0,35.0,Italy,2019,5,15,21
465,469,"Sinking in the quicksand of despair, the harder you fight, the deeper you descend.",Despair,2016-10-18 19:30:00,QuicksandFighter,Twitter,#Despair #DeepDescent,20.0,40.0,USA,2016,10,18,19
468,472,"Whispers of lost love linger in the attic of the heart, forgotten but not erased.",Loss,2019-09-10 21:00:00,HeartAttic,Twitter,#Loss #ForgottenLove,22.0,45.0,Australia,2019,9,10,21
472,476,"Laughter echoes in the air, a chorus of happiness that lifts the spirit higher.",Happiness,2018-04-12 18:30:00,EchoedLaughter,Twitter,#Happiness #SpiritLifter,35.0,70.0,Canada,2018,4,12,18
475,479,"Serenading the stars with a heart full of gratitude, a melody of thankfulness.",Gratitude,2017-12-22 21:00:00,StarSerenader,Twitter,#Gratitude #ThankfulMelody,22.0,45.0,India,2017,12,22,21
478,482,"Overflowing with joy, a cup of laughter shared with friends, a moment cherished.",Joy,2023-03-10 14:30:00,LaughterCup,Twitter,#Joy #CherishedMoment,20.0,40.0,Japan,2023,3,10,14
481,485,"In the embrace of love, each heartbeat is a melody, dancing to the rhythm of affection.",Love,2022-11-15 20:45:00,MelodyOfLove,Twitter,#Love #RhythmOfAffection,35.0,70.0,USA,2022,11,15,20
484,488,"A surprise gift, wrapped in anticipation, unfolds a moment of delight and wonder.",Surprise,2023-02-05 19:30:00,WrappedDelight,Twitter,#Surprise #WonderfulMoment,25.0,50.0,Australia,2023,2,5,19
487,491,"Like a comet of inspiration, streaking through the sky of creativity, leaving trails of brilliance.",Inspiration,2020-05-28 16:00:00,CometCreativity,Twitter,#Inspiration #BrilliantTrails,18.0,35.0,France,2020,5,28,16
491,495,"Standing before the grandeur of the Eiffel Tower, a moment to reflect on the beauty of Parisian dreams.",Reflection,2018-05-12 17:30:00,ParisDreamer,Twitter,#Reflection #ParisianDreams,28.0,55.0,France,2018,5,12,17
495,499,"Wandering through the historical streets of Kyoto, each step a journey into the heart of Japan's traditions.",Exploration,2017-08-22 21:30:00,KyotoAdventurer,Twitter,#Exploration #JapaneseTraditions,18.0,35.0,Japan,2017,8,22,21
498,502,"Amazed by the architectural marvels of Petra, each stone telling tales of an ancient civilization.",Amazement,2023-01-28 13:00:00,PetraExplorer,Twitter,#Amazement #AncientTales,30.0,60.0,Jordan,2023,1,28,13
502,506,"Captivated by the historical charm of the Colosseum, each stone echoing tales of gladiator valor.",Captivation,2018-03-15 17:30:00,ColosseumAdventurer,Twitter,#Captivation #GladiatorTales,25.0,50.0,Italy,2018,3,15,17
505,509,"Walking the Great Wall of China, each step a testament to ancient engineering marvels.",Awe,2017-08-18 19:30:00,GreatWallWalker,Twitter,#Awe #EngineeringMarvels,18.0,35.0,China,2017,8,18,19
508,512,"Skiing down the slopes of the Swiss Alps, each turn a dance with the majesty of snow-capped peaks.",Adventure,2019-01-10 14:45:00,AlpsSkiAdventurer,Twitter,#Adventure #SnowPeakDance,22.0,45.0,Switzerland,2019,1,10,14
512,516,"Dancing under the stars at Beyoncé's live show, feeling the power of 'Single Ladies' in every move.",Energy,2019-07-28 21:30:00,BeyonceDancer,Twitter,#Energy #BeyonceConcert,35.0,70.0,USA,2019,7,28,21
515,519,"Swaying to Ed Sheeran's acoustic melodies, a serene evening filled with 'Perfect' moments.",Serenity,2020-08-18 19:00:00,SheeranMelodyLover,Twitter,#Serenity #EdSheeranConcert,18.0,35.0,UK,2020,8,18,19
518,522,"Swinging to the rhythms of a Frank Sinatra tribute, feeling the timeless charm of 'Fly Me to the Moon'.",Charm,2019-06-10 18:45:00,SinatraCharmListener,Twitter,#Charm #SinatraTribute,22.0,45.0,USA,2019,6,10,18
522,526,"In the spotlight at a Lady Gaga show, each costume change is a metamorphosis of creativity and artistry.",Creativity,2021-04-15 21:30:00,GagaArtisticChameleon,Twitter,#Creativity #LadyGaga,35.0,70.0,USA,2021,4,15,21
525,529,"In the audience of a Jay-Z performance, the lyrics of 'Empire State of Mind' become an anthem of pride.",Pride,2017-09-10 20:15:00,JayZEmpireListener,Twitter,#Pride #JayZAnthem,18.0,35.0,USA,2017,9,10,20
528,532,"Rocking out at a Guns N' Roses show, the iconic riffs of 'Sweet Child o' Mine' echoing in the night.",Iconic,2018-12-10 22:30:00,GunsNRosesRiffRockstar,Twitter,#Iconic #GNRConcert,22.0,45.0,USA,2018,12,10,22
531,535,"Captivated by the spellbinding plot twists, the audience applauds, experiencing a rollercoaster of emotions at the movie premiere.",Excitement,2018-10-12 20:00:00,MovieEnthusiastPremiereAttendee,Twitter,#Excitement #MoviePremiereThrills,40.0,80.0,USA,2018,10,12,20
534,538,"At the film festival, the indie filmmaker's creation receives a standing ovation, evoking pride and a sense of accomplishment.",Pride,2017-09-18 21:45:00,IndieFilmmakerFestivalSuccess,Twitter,#Pride #IndieFilmSuccess,22.0,45.0,Australia,2017,9,18,21
537,541,"Discovering a hidden gem in the world of documentaries, the viewer is enlightened and inspired, feeling a renewed sense of curiosity.",Inspiration,2022-04-20 17:30:00,DocumentaryEnthusiastHiddenGemFinder,Twitter,#Inspiration #HiddenGemDiscovery,22.0,45.0,France,2022,4,20,17
540,544,"As the closing scene unfolds, a sense of satisfaction washes over, completing the cinematic journey with a profound and fulfilling ending.",Satisfaction,2020-09-10 19:45:00,FilmCriticSatisfactionSeeker,Twitter,#Satisfaction #FulfillingEnding,22.0,45.0,Brazil,2020,9,10,19
542,546,"At the Olympics, the athlete's perseverance shines through, earning a gold medal and inspiring a generation with their remarkable achievement.",Inspiration,2020-08-08 19:45:00,OlympicsEnthusiastGoldMedalWinner,Twitter,#Inspiration #OlympicAchievement,35.0,70.0,USA,2020,8,8,19
545,549,"In the tennis grand slam, a fierce rivalry unfolds, captivating fans with a display of skill and sportsmanship on the world stage.",Captivation,2017-09-10 20:15:00,TennisEnthusiastGrandSlamDrama,Twitter,#Captivation #TennisRivalry,28.0,55.0,UK,2017,9,10,20
548,552,"Experiencing the thrill of a high-speed Formula 1 race, fans are on the edge of their seats as drivers compete for the championship.",Thrill,2019-11-24 19:45:00,F1FanHighSpeedRaceExcitement,Twitter,#Thrill #Formula1Championship,28.0,55.0,Germany,2019,11,24,19
551,555,"After a series of defeats, the soccer team faces disappointment, struggling to find the silver lining in a challenging season.",Disappointment,2019-11-02 18:45:00,SoccerFanTeamDefeats,Twitter,#Disappointment #SoccerDefeats,40.0,80.0,Brazil,2019,11,2,18
554,558,"In the midst of a cycling race, a tire blowout leads to frustration for the cyclist, who valiantly tries to overcome the unexpected obstacle.",Obstacle,2017-05-15 22:00:00,CyclingEnthusiastTireBlowout,Twitter,#Obstacle #CyclingFrustration,22.0,45.0,France,2017,5,15,22
557,561,"Experiencing a series of losses in the basketball season, the team grapples with frustration, determined to turn the tide with renewed effort.",Renewed Effort,2019-02-12 19:45:00,BasketballFanTeamLosses,Twitter,#RenewedEffort #BasketballStruggles,22.0,45.0,Canada,2019,2,12,19
560,564,"In the midst of a soccer match, an unexpected own goal creates a moment of despair for the player, as teammates console and encourage them.",Despair,2018-12-15 20:15:00,SoccerPlayerOwnGoalMoment,Twitter,#Despair #OwnGoal,22.0,45.0,Spain,2018,12,15,20
562,566,"Embarking on a spontaneous road trip, the traveler discovers hidden gems, creating memories that will be cherished for a lifetime.",Adventure,2019-09-28 20:30:00,TravelEnthusiastRoadTripDiscovery,Twitter,#Adventure #RoadTripMemories,35.0,70.0,USA,2019,9,28,20
565,569,"In the world of science, a breakthrough discovery unfolds, pushing the boundaries of knowledge and opening new frontiers of exploration.",Breakthrough,2020-05-20 16:30:00,ScienceEnthusiastDiscoveryMoment,Twitter,#Breakthrough #ScientificDiscovery,28.0,55.0,Germany,2020,5,20,16
568,572,"Wandering through a historical museum, the history enthusiast becomes immersed in the tales of the past, envisioning bygone eras.",Envisioning History,2015-12-18 18:00:00,HistoryBuffMuseumExploration,Twitter,#EnvisioningHistory #MuseumTales,28.0,55.0,Italy,2015,12,18,18
571,575,"Underneath the city lights, the dancer expresses emotions through graceful movements, creating a mesmerizing performance under the night sky.",Mesmerizing,2018-06-15 22:00:00,DanceEnthusiastCityNightPerformance,Twitter,#Mesmerizing #NightDancePerformance,40.0,80.0,USA,2018,6,15,22
574,578,"Amidst the pages of a captivating mystery novel, the reader unravels clues and secrets, experiencing a thrilling journey of suspense and revelation.",Thrilling Journey,2017-04-10 21:15:00,MysteryBookwormSuspensefulRead,Twitter,#ThrillingJourney #MysteryNovel,22.0,45.0,UK,2017,4,10,21
577,581,"Engulfed in the aroma of freshly brewed coffee, the writer finds inspiration in every sip, embarking on a journey of creativity and prose.",Creative Inspiration,2023-02-12 19:45:00,CoffeeLoverWritersRetreat,Twitter,#CreativeInspiration #CoffeeJourney,22.0,45.0,France,2023,2,12,19
580,584,"Exploring the historical architecture of an ancient city, the traveler is transported to a bygone era, where each monument whispers tales of the past.",Whispers of the Past,2019-04-18 20:30:00,HistoryExplorerAncientCityTour,Twitter,#WhispersOfThePast #HistoricalTour,35.0,70.0,Greece,2019,4,18,20
581,585,Successfully avoided eye contact with my crush in the hallway. Mission accomplished. #TeenCrush #StealthMode,Excitement,2023-05-20 19:45:00,CrushAvoider,Twitter,#CrushStruggles #AvoidingEyeContact,15.0,30.0,USA,2023,5,20,19
584,588,Lost my headphones again. How do they vanish into thin air? #HeadphoneMystery #TeenLife,Frustration,2023-05-23 16:45:00,AudioExplorer,Twitter,#TeenProblems #LostHeadphones,20.0,40.0,USA,2023,5,23,16
587,591,Survived a group project without any drama. Miracles do happen. #GroupProjectSuccess #TeenAchievements,Satisfaction,2023-05-26 14:20:00,GroupGenius,Twitter,#TeenSuccess #ProjectMiracle,28.0,55.0,UK,2023,5,26,14
590,594,"Discovered a new book series and spent the whole night reading. Who needs sleep, anyway? #BookwormLife #LateNightReading",Joy,2023-05-29 23:30:00,NightReader,Twitter,#BookDiscoveries #TeenReading,30.0,60.0,UK,2023,5,29,23
593,597,Caught up on the latest fashion trends and now planning a shopping spree. #Fashionista #TrendyTeen,Excitement,2023-06-01 18:00:00,TrendExplorer,Twitter,#FashionGoals #TeenStyle,20.0,40.0,USA,2023,6,1,18
596,600,Successfully cooked a gourmet meal for the family. Chef skills unlocked! #ChefMode #TeenChef,Pride,2023-06-04 19:30:00,HomeChef,Twitter,#CookingSuccess #TeenCook,25.0,50.0,USA,2023,6,4,19
599,603,Rediscovered childhood cartoons and had a nostalgia-filled marathon. #CartoonNostalgia #TeenMemories,Joy,2023-06-07 12:45:00,NostalgiaExplorer,Twitter,#ChildhoodMemories #TeenCartoons,22.0,45.0,USA,2023,6,7,12
602,606,Started a blog about random thoughts and musings. Blogging is the new diary. #BloggerLife #TeenBlogger,Curiosity,2023-06-10 17:30:00,ThoughtfulBlogger,Twitter,#BloggingJourney #TeenThoughts,30.0,60.0,Canada,2023,6,10,17
604,608,"Reflecting on a lifetime of memories, each wrinkle tells a story. Embracing the beauty of aging. #LifeReflections #BeautyInAging",Gratitude,2023-06-12 18:00:00,WiseSoul,Twitter,#AgingGracefully #Memories,28.0,55.0,UK,2023,6,12,18
607,611,Embarking on a journey of learning a new language. The mind stays young with every new word. #LanguageLearning #NeverTooLate,Curiosity,2023-06-15 12:15:00,LinguisticExplorer,Twitter,#MindEnrichment #SeniorLearning,30.0,60.0,UK,2023,6,15,12
610,614,"Reconnecting with old friends over a cup of tea. Friendship, the true essence of companionship. #OldFriends #Companionship",Contentment,2023-06-18 11:30:00,TeaTimeSenior,Twitter,#FriendshipGoals #SeniorBonding,28.0,55.0,UK,2023,6,18,11
613,617,"Exploring the art of meditation, finding tranquility in the stillness of the mind. #MeditationJourney #TranquilMind",Contentment,2023-06-21 19:00:00,MeditationSenior,Twitter,#MindfulLiving #SeniorCalm,18.0,35.0,UK,2023,6,21,19
616,620,"Participated in a community art class, unleashing creativity in the golden years. Art has no age limit. #ArtClass #SeniorArtistry",Joy,2023-06-24 16:15:00,ArtisticSenior,Twitter,#CreativityAtAnyAge #SeniorCreativity,22.0,45.0,Canada,2023,6,24,16
619,623,"Rediscovered the joy of cooking traditional family recipes. The kitchen, a place of cherished memories. #FamilyRecipes #SeniorCooking",Contentment,2023-06-27 17:45:00,FamilyChefSenior,Twitter,#KitchenMemories #SeniorCulinary,20.0,40.0,USA,2023,6,27,17
622,626,"Joined a writing group, penning down thoughts and reflections. Writing, a journey into the depths of the soul. #WritingGroup #SeniorWriter",Gratitude,2023-06-30 19:30:00,SeniorWordsmith,Twitter,#SoulfulWriting #SeniorReflections,28.0,55.0,UK,2023,6,30,19
625,629,"Started a community garden, growing not just plants but friendships too. Green thumbs unite! #CommunityGarden #SeniorGardener",Joy,2023-07-03 12:45:00,GreenThumbSenior,Twitter,#GardenFriends #SeniorGreenThumb,28.0,55.0,Canada,2023,7,3,12
627,631,"Enrolled in a dance class for seniors, moving to the rhythm of life. Age is just a number on the dance floor. #DanceClass #SeniorDancer",Joy,2023-07-05 20:15:00,DanceEnthusiastSenior,Twitter,#DanceLife #SeniorMoves,18.0,35.0,UK,2023,7,5,20
630,634,"Hosted a picnic in the park, basking in the warmth of friendship and sunshine. Simple joys, timeless memories. #ParkPicnic #SeniorJoy",Contentment,2023-07-08 16:00:00,SeniorPicnicHost,Twitter,#FriendshipSunshine #SeniorMemories,30.0,60.0,Canada,2023,7,8,16
633,637,Hosted a photography exhibition featuring snapshots of a life well-lived. Every photo has a story to tell. #PhotographyExhibition #SeniorPhotographer,Gratitude,2023-07-11 18:45:00,SeniorPhotographerExhibitor,Twitter,#LifeInPictures #SeniorExhibition,22.0,45.0,Canada,2023,7,11,18
636,640,"Started learning ballroom dancing, gliding gracefully across the dance floor. Ageless elegance in every step. #BallroomDancing #SeniorDancer",Joy,2023-07-14 16:15:00,SeniorBallroomDancer,Twitter,#GracefulMoves #SeniorDance,20.0,40.0,USA,2023,7,14,16
639,643,"Joined a seniors' astronomy club, stargazing and finding wonder in the vastness of the cosmos. #AstronomyClub #SeniorStargazer",Curiosity,2023-07-17 22:15:00,SeniorStargazer,Twitter,#CelestialWonders #SeniorAstronomy,18.0,35.0,UK,2023,7,17,22
642,646,"Participated in a charity run, proving that age is no barrier to supporting meaningful causes. #CharityRun #SeniorRunner",Excitement,2023-07-20 17:00:00,SeniorCharityRunner,Twitter,#RunForACause #SeniorSupport,30.0,60.0,Canada,2023,7,20,17
644,648,Exploring the world of coding. Debugging is an adventure on its own! #CodingJourney #HighSchoolCoder,Excitement,2023-08-02 14:45:00,CodeExplorerHighSchool,Twitter,#CodingAdventure #HighSchoolCoderLife,25.0,50.0,UK,2023,8,2,14
647,651,"Daydreaming about the upcoming prom. The dress, the dance – it's a fairytale in the making!",Excitement,2023-08-05 19:45:00,PromDreamerHighSchool,Twitter,#PromDreams #HighSchoolFairytale,30.0,60.0,Canada,2023,8,5,19
650,654,Trying to master the perfect kickflip on my skateboard. Skating into the weekend like a pro!,Excitement,2023-08-08 16:00:00,SkateProHighSchool,Twitter,#SkaterLife #HighSchoolSkater,30.0,60.0,Canada,2023,8,8,16
653,657,Successfully organized a surprise birthday party for a friend. Party planning expert mode: Achieved!,Joy,2023-08-11 18:45:00,BirthdayPartyPlannerHighSchool,Twitter,#BirthdayParty #HighSchoolCelebration,22.0,45.0,Canada,2023,8,11,18
656,660,Mastering the art of the perfect doodle during boring classes. Doodles: A+!,Joy,2023-08-14 16:15:00,DoodleMasterHighSchool,Twitter,#DoodleMaster #HighSchoolArt,20.0,40.0,USA,2023,8,14,16
659,663,Hosting a sleepover with friends this weekend. Preparing for a night of laughter and memories!,Excitement,2023-08-17 22:15:00,SleepoverHostHighSchool,Twitter,#SleepoverFun #HighSchoolMemories,18.0,35.0,UK,2023,8,17,22
662,666,Tried to impress my crush with a smooth conversation. Ended up spilling my drink. Smooth level: Nonexistent!,Embarrassed,2023-08-20 17:00:00,CrushFailHighSchool,Twitter,#CrushFail #HighSchoolEmbarrassment,30.0,60.0,Canada,2023,8,20,17
665,669,Hiding a snack stash in my backpack for emergency cravings. Snack ninja mode: Activated!,Mischievous,2023-08-23 16:45:00,SnackNinjaHighSchool,Twitter,#SnackNinja #HighSchoolSnacks,28.0,55.0,USA,2023,8,23,16
668,672,Accidentally sent a text meant for a friend to the class group chat. Texting fail: Oops moment!,Embarrassed,2023-08-26 17:30:00,GroupChatBlunderHighSchool,Twitter,#TextingFail #HighSchoolAwkward,18.0,35.0,USA,2023,8,26,17
670,674,Perfecting the art of creating origami during a dull lecture. Origami mastery: A+!,Joy,2023-08-28 16:00:00,OrigamiProHighSchool,Twitter,#OrigamiMaster #HighSchoolArt,18.0,36.0,USA,2023,8,28,16
673,677,Embarking on a mission to find the best burger joint in town. Burger connoisseur: Reporting for duty!,Excitement,2023-08-31 20:15:00,BurgerQuestHighSchool,Twitter,#BurgerQuest #HighSchoolFoodie,24.0,42.0,UK,2023,8,31,20
676,680,Attempting to impress the teacher with an elaborate science experiment. Science geek mode: Activated!,Excitement,2023-09-03 22:00:00,ScienceExperimentProHighSchool,Twitter,#ScienceGeek #HighSchoolExperiments,23.0,44.0,UK,2023,9,3,22
678,682,Attempting to beat the record for the most consecutive cartwheels. Cartwheel challenge: Underway!,Excitement,2023-09-05 12:30:00,CartwheelMasterHighSchool,Twitter,#CartwheelChallenge #HighSchoolAthlete,27.0,52.0,Canada,2023,9,5,12
682,686,Accidentally walked into the wrong classroom on the first day. Classroom mix-up: Awkward start!,Embarrassed,2023-09-09 17:30:00,ClassroomBlunderHighSchool,Twitter,#FirstDayOops #HighSchoolEmbarrassment,16.0,32.0,USA,2023,9,9,17
684,688,Reflecting on the challenges of the school year. Feeling a bit overwhelmed with assignments.,Sad,2023-09-11 15:45:00,OverwhelmedHighSchoolStudent,Twitter,#SchoolChallenges #HighSchoolStruggles,15.0,28.0,USA,2023,9,11,15
687,691,Feeling down after not making the sports team. Disappointment lingers.,Sad,2023-09-14 18:20:00,SportsTeamRejectionHighSchool,Twitter,#Disappointment #HighSchoolSports,17.0,34.0,USA,2023,9,14,18
690,694,Dealing with a personal setback. Sometimes life throws unexpected challenges.,Sad,2023-09-17 20:45:00,PersonalSetbackHighSchool,Twitter,#LifeChallenges #HighSchoolStruggles,22.0,44.0,USA,2023,9,17,20
693,697,Caught in a torrential rainstorm without an umbrella. Today's weather is just bad luck.,Bad,2023-09-20 12:30:00,RainyDayBluesHighSchool,Twitter,#BadLuck #HighSchoolWeather,18.0,35.0,USA,2023,9,20,12
696,700,Got a flat tire on the way to an important meeting. Talk about a series of bad events!,Bad,2023-09-23 14:15:00,FlatTireWoesHighSchool,Twitter,#BadLuckDay #HighSchoolStruggles,25.0,50.0,USA,2023,9,23,14
699,703,Encountering online toxicity during a gaming session. Hateful comments can ruin the fun.,Hate,2023-09-26 14:15:00,GamingToxicityHighSchool,Twitter,#OnlineGaming #HighSchoolGamer,16.0,32.0,USA,2023,9,26,14
702,706,Experiencing hate comments for expressing personal opinions. Online negativity prevails.,Hate,2023-09-29 15:45:00,OpinionsHateHighSchool,Twitter,#OnlineOpinions #HighSchoolCriticism,24.0,48.0,USA,2023,9,29,15
706,710,Organizing a community cleanup event for a cleaner neighborhood. Promoting environmental awareness.,Neutral,2023-10-03 12:30:00,CommunityCleanupHighSchool,Twitter,#EnvironmentalEfforts #HighSchoolCommunity,26.0,50.0,Canada,2023,10,3,12
709,713,Collaborating on a school project with peers. Teamwork makes the dream work.,Neutral,2023-10-06 17:30:00,SchoolProjectCollaborationHighSchool,Twitter,#Teamwork #HighSchoolProjects,18.0,36.0,Canada,2023,10,6,17
712,716,Attending a school assembly to stay informed about upcoming events and announcements. Staying connected with school activities.,Neutral,2023-10-09 22:00:00,SchoolAssemblyParticipationHighSchool,Twitter,#SchoolEvents #HighSchoolConnectivity,20.0,40.0,Canada,2023,10,9,22
715,719,Attending a workshop on time management to enhance organizational skills. Striving for efficiency.,Neutral,2023-10-12 18:20:00,TimeManagementWorkshopHighSchool,Twitter,#EfficiencyGoals #HighSchoolSkills,23.0,44.0,Canada,2023,10,12,18
718,722,Participating in a debate club to enhance critical thinking and communication skills. Intellectual engagement in progress.,Neutral,2023-10-15 20:45:00,DebateClubParticipationHighSchool,Twitter,#DebateSkills #HighSchoolIntellect,22.0,43.0,Canada,2023,10,15,20
720,724,Successfully completing a challenging coding project. Excitement for overcoming coding hurdles!,Happy,2023-10-17 12:30:00,CodingSuccessHighSchool,Twitter,#CodingTriumph #HighSchoolTech,24.0,48.0,USA,2023,10,17,12
723,727,Winning a friendly sports competition against rival schools. Victory celebrations in full swing!,Happy,2023-10-20 14:15:00,SportsVictoryHighSchool,Twitter,#SportsTriumph #HighSchoolAthletics,26.0,50.0,USA,2023,10,20,14
727,731,Achieving a personal best in a track and field competition. The thrill of victory and self-improvement!,Happy,2016-09-14 12:30:00,TrackFieldSuccessHighSchool,Twitter,#AthleticAchievement #HighSchoolSports,26.0,51.0,Canada,2016,9,14,12
730,734,Successfully fundraising for a school charity initiative. The joy of giving back to the community!,Happy,2019-04-05 17:30:00,CharityFundraisingTriumphHighSchool,Twitter,#CommunityGiving #HighSchoolPhilanthropy,22.0,42.0,Canada,2019,4,5,17
