Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour
438,442,"Darkness descends, engulfing the soul in the shadows of despair.",Darkness,2016-07-10 18:20:00,SoulInShadow,Facebook,#Darkness #SoulEngulfed,28.0,55.0,USA,2016,7,10,18
443,447,"In the labyrinth of grief, the walls echo with the footsteps of lost joy.",Grief,2018-12-05 21:45:00,JoyLabyrinth,Facebook,#Grief #LostJoyFootsteps,18.0,35.0,USA,2018,12,5,21
446,450,"In the ruins of hope, echoes of shattered dreams whisper tales of loss.",Desolation,2021-03-15 22:45:00,HopeRuins,Facebook,#Desolation #WhisperedLoss,28.0,55.0,Brazil,2021,3,15,22
449,453,"In the wasteland of lost trust, the echoes of broken promises reverberate.",Betrayal,2016-12-12 10:00:00,TrustWasteland,Facebook,#Betrayal #ReverberatingPromises,25.0,50.0,Italy,2016,12,12,10
453,457,"In the labyrinth of despair, the echoes of a broken heart reverberate endlessly.",Despair,2017-03-28 22:00:00,EndlessLabyrinth,Facebook,#Despair #EndlessReverberation,28.0,55.0,Australia,2017,3,28,22
456,460,"Tears, the currency of grief, spent in the marketplace of lost love and longing.",Grief,2016-12-22 21:45:00,CurrencyOfTears,Facebook,#Grief #LostLoveLonging,25.0,50.0,USA,2016,12,22,21
459,463,"In the tapestry of despair, threads of hope unravel, leaving a portrait of sorrow.",Despair,2017-08-28 19:30:00,TapestrySorrow,Facebook,#Despair #UnraveledHope,18.0,35.0,India,2017,8,28,19
463,467,"In the symphony of grief, each tear is a note, composing a melancholic melody.",Grief,2018-11-28 14:00:00,SymphonyOfTears,Facebook,#Grief #MelancholicMelody,22.0,45.0,Germany,2018,11,28,14
466,470,"Wandering through the cemetery of lost dreams, tombstones marking untold sorrows.",Desolation,2020-08-15 12:30:00,DreamCemetery,Facebook,#Desolation #UntoldSorrows,28.0,55.0,France,2020,8,15,12
469,473,"In the gallery of broken promises, each shattered vow framed, a painful exhibition.",Betrayal,2022-01-28 13:45:00,PromiseGallery,Facebook,#Betrayal #ShatteredVows,15.0,30.0,Brazil,2022,1,28,13
473,477,"In the garden of contentment, each bloom whispers tales of inner peace and joy.",Contentment,2022-02-15 12:20:00,GardenOfJoy,Facebook,#Contentment #InnerPeace,25.0,50.0,UK,2022,2,15,12
476,480,"Basking in the glow of accomplishment, each milestone a stepping stone to happiness.",Accomplishment,2020-06-10 17:30:00,GlowAchiever,Facebook,#Accomplishment #HappinessMilestone,28.0,55.0,Germany,2020,6,10,17
479,483,"Draped in the warmth of kindness, a quilt of compassion stitched with love.",Kindness,2019-05-05 12:15:00,QuiltedCompassion,Facebook,#Kindness #LoveStitches,25.0,50.0,Brazil,2019,5,5,12
483,487,"In the symphony of excitement, each note is a burst of energy, igniting the soul with fervor.",Excitement,2021-04-18 14:20:00,SymphonyFervor,Facebook,#Excitement #IgnitedSoul,30.0,60.0,UK,2021,4,18,14
486,490,"Floating on clouds of gratitude, each raindrop a blessing, a shower of thankfulness.",Gratitude,2016-12-10 21:15:00,CloudsOfBlessings,Facebook,#Gratitude #ShowerOfThankfulness,28.0,55.0,Germany,2016,12,10,21
489,493,"A symphony of laughter, each note a key to unlocking the door of boundless happiness.",Happiness,2021-08-02 19:00:00,LaughterSymphony,Facebook,#Happiness #BoundlessLaughter,30.0,60.0,Brazil,2021,8,2,19
493,497,"Exploring the wonders of Ferrari World, the roar of engines creating a symphony of speed.",Excitement,2019-11-10 14:00:00,FerrariSpeedster,Facebook,#Excitement #SymphonyOfSpeed,22.0,45.0,Italy,2019,11,10,14
497,501,"Journeying through the serenity of Santorini, where each sunset paints the sky with hues of tranquility.",Serenity,2016-09-10 19:15:00,SantoriniTraveler,Facebook,#Serenity #SunsetHues,22.0,45.0,Greece,2016,9,10,19
500,504,"At the summit of Machu Picchu, a breathtaking panorama that whispers the secrets of ancient civilizations.",Awe,2017-11-05 22:00:00,MachuPicchuAdventurer,Facebook,#Awe #AncientCivilizations,28.0,55.0,Peru,2017,11,5,22
503,507,"Sailing the azure waters of the Maldives, each wave a whisper of serenity in paradise.",Serenity,2019-10-28 14:15:00,MaldivesSailor,Facebook,#Serenity #ParadiseWhispers,22.0,45.0,Maldives,2019,10,28,14
506,510,"At the summit of Mount Fuji, a breathtaking sunrise that paints the sky with hues of accomplishment.",Accomplishment,2020-04-15 05:30:00,FujiSummitAchiever,Facebook,#Accomplishment #SunriseHues,28.0,55.0,Japan,2020,4,15,5
509,513,"In the tranquility of Kyoto's bamboo forest, whispers of ancient Zen wisdom echo through the groves.",Tranquility,2023-02-28 16:20:00,KyotoBambooSeeker,Facebook,#Tranquility #ZenWisdom,25.0,50.0,Japan,2023,2,28,16
513,517,"In the crowd of a Taylor Swift concert, the lyrics of 'Love Story' create an enchanting fairy tale.",Enchantment,2021-05-10 19:45:00,SwiftieDreamer,Facebook,#Enchantment #TaylorSwift,30.0,60.0,USA,2021,5,10,19
516,520,"Immersed in the pulsating beats of a Bruno Mars concert, where 'Uptown Funk' becomes a city of joy.",Joy,2017-03-28 20:30:00,MarsJoyExplorer,Facebook,#Joy #BrunoMars,28.0,55.0,USA,2017,3,28,20
519,523,"In the mosh pit of a Metallica concert, the thunderous chords create a symphony of headbanging ecstasy.",Ecstasy,2023-03-20 22:30:00,MetallicaMoshWarrior,Facebook,#Ecstasy #MetallicaConcert,35.0,70.0,USA,2023,3,20,22
523,527,"Immersed in the soulful melodies of Adele, tears flow freely, moved by the emotion of 'Hello'.",Emotion,2019-11-28 19:45:00,AdeleMelodyTearjerker,Facebook,#Emotion #AdeleMelodies,30.0,60.0,UK,2019,11,28,19
526,530,"Dancing to Shakira's rhythmic beats, hips swaying to the hypnotic charm of 'Hips Don't Lie'.",Hypnotic,2022-02-28 21:15:00,ShakiraHipsDancer,Facebook,#Hypnotic #ShakiraRhythms,28.0,55.0,Colombia,2022,2,28,21
529,533,"In the crowd of an Ariana Grande concert, the high notes of 'Into You' create a euphoric symphony.",Euphoria,2023-01-22 20:00:00,ArianaEuphoriaChaser,Facebook,#Euphoria #ArianaGrande,35.0,70.0,USA,2023,1,22,20
533,537,"Streaming the latest web series, the viewer is engrossed in the characters' journey, feeling a sense of connection and empathy.",Engagement,2020-07-08 19:30:00,WebSeriesViewerCharacterConnection,Facebook,#Engagement #WebSeriesJourney,30.0,60.0,Canada,2020,7,8,19
536,540,"At the Oscars, the actor graciously accepts an award, radiating joy and gratitude for the recognition of their outstanding performance.",Gratitude,2016-02-28 20:30:00,AwardWinningActorOscarsRecipient,Facebook,#Gratitude #OscarWinningMoment,18.0,35.0,USA,2016,2,28,20
539,543,"Binge-watching a thrilling crime series, the suspense keeps the viewer on the edge of their seat, creating a rush of adrenaline.",Suspense,2015-07-12 22:00:00,CrimeSeriesEnthusiastThrillSeeker,Facebook,#Suspense #CrimeSeriesThrills,35.0,70.0,Japan,2015,7,12,22
543,547,"In the cricket championship, a nail-biting finish leaves fans on the edge of their seats, experiencing a rollercoaster of emotions.",Excitement,2019-06-25 22:15:00,CricketFanChampionshipThrills,Facebook,#Excitement #CricketChampionship,30.0,60.0,India,2019,6,25,22
546,550,"Cheering for the underdog in the basketball finals, the crowd erupts in applause as the team defies odds to claim the championship title.",Triumph,2022-06-20 21:00:00,BasketballFanUnderdogTriumph,Facebook,#Triumph #BasketballFinals,18.0,35.0,USA,2022,6,20,21
549,553,"In the cycling world championship, the climber conquers challenging terrains, symbolizing determination and achievement against all odds.",Determination,2015-09-28 22:30:00,CyclingEnthusiastWorldChampion,Facebook,#Determination #CyclingChampion,35.0,70.0,Italy,2015,9,28,22
553,557,"Facing a defeat in the championship, the boxer reflects on the challenges, vowing to return stronger and more determined in the next bout.",Reflection,2020-09-18 19:30:00,BoxingFanChampionshipDefeat,Facebook,#Reflection #BoxingDefeat,30.0,60.0,UK,2020,9,18,19
556,560,"In the golf tournament, a missed crucial putt results in defeat, causing the golfer to reflect on the pressure of high-stakes competition.",Pressure,2016-08-20 18:30:00,GolfEnthusiastMissedPutt,Facebook,#Pressure #GolfDefeat,18.0,35.0,USA,2016,8,20,18
559,563,"The weightlifter's failed attempt at a personal record results in frustration, highlighting the challenging nature of pushing physical limits.",Challenge,2022-01-08 21:30:00,WeightliftingFanFailedRecord,Facebook,#Challenge #WeightliftingFailure,35.0,70.0,Germany,2022,1,8,21
563,567,"Amidst the bustling city, a quiet café becomes a sanctuary for reflection, where a cup of coffee brings solace to the wandering mind.",Solace,2022-03-15 18:45:00,UrbanExplorerCafeSolitude,Facebook,#Solace #CafeReflection,30.0,60.0,France,2022,3,15,18
566,570,"Connecting with the melody of a live orchestra, the music enthusiast experiences a symphony that resonates deep within the soul.",Harmony,2016-08-22 19:45:00,MusicLoverLiveOrchestraExperience,Facebook,#Harmony #OrchestraMelody,18.0,35.0,UK,2016,8,22,19
569,573,"In the realm of literature, a captivating novel transports the reader to distant lands, weaving a tapestry of imagination and escape.",Imagination,2021-10-08 20:30:00,BookwormCaptivatingNovelEscape,Facebook,#Imagination #LiteraryEscape,35.0,70.0,Japan,2021,10,8,20
573,577,"As the first snowflake descends, the winter enthusiast eagerly prepares for a season of frosty delights, anticipating the magic of snow-covered landscapes.",Winter Magic,2022-12-01 17:45:00,SnowLoverWinterEnthusiast,Facebook,#WinterMagic #SnowyLandscapes,30.0,60.0,Canada,2022,12,1,17
576,580,"At the astronomy observatory, the stargazer marvels at the vastness of the cosmos, contemplating the mysteries hidden within the celestial expanse.",Celestial Wonder,2016-09-22 20:00:00,AstronomyEnthusiastStargazing,Facebook,#CelestialWonder #Stargazing,18.0,35.0,USA,2016,9,22,20
579,583,"As the waves crash against the shore, the surfer embraces the thrill of riding the ocean's energy, capturing the essence of freedom in each wave.",Ocean's Freedom,2021-07-20 18:15:00,SurfingEnthusiastWaveRider,Facebook,#OceansFreedom #SurfingThrills,22.0,45.0,Brazil,2021,7,20,18
583,587,Spent an hour choosing the perfect filter for a selfie. The struggle for that Instagram aesthetic is real. #SelfieQueen #TeenVibes,Joy,2023-05-22 14:30:00,SelfieAddict,Facebook,#SelfieStruggle #TeenConfessions,22.0,45.0,UK,2023,5,22,14
586,590,"Got dressed for the day, then remembered it's Saturday. Oops. #WeekendVibes #TeenStruggles",Indifference,2023-05-25 19:00:00,FashionBlunder,Facebook,#WeekendOops #TeenFashion,20.0,40.0,USA,2023,5,25,19
589,593,"Staring at the clock in class, waiting for the bell to ring like it's the most exciting event of the day. #ClassCountdown #TeenLife",Surprise,2023-05-28 12:00:00,ExcitementSeeker,Facebook,#ClassEvent #TeenExcitement,18.0,35.0,USA,2023,5,28,12
592,596,Spent the day binge-watching a new series. Productivity level: Zero. #LazyDay #TVSeriesMarathon,Joy,2023-05-31 15:30:00,LazyWatcher,Facebook,#BingeWatchDay #TeenLife,35.0,70.0,Canada,2023,5,31,15
595,599,Spent hours creating the perfect playlist for every mood. Music is my therapy. #PlaylistMaker #TeenMusicLover,Joy,2023-06-03 21:15:00,MusicAficionado,Facebook,#MusicTherapy #TeenPlaylist,22.0,45.0,Canada,2023,6,3,21
598,602,Attended a concert and danced the night away. Music is the heartbeat of life. #ConcertVibes #DanceAllNight,Joy,2023-06-06 22:30:00,DanceEnthusiast,Facebook,#MusicMagic #TeenConcert,28.0,55.0,Canada,2023,6,6,22
601,605,"Spent the afternoon at a museum, pretending to be cultured. Art enthusiast in the making. #MuseumDay #TeenArtLover",Curiosity,2023-06-09 14:00:00,ArtExplorer,Facebook,#CulturalDay #TeenCuriosity,20.0,40.0,USA,2023,6,9,14
605,609,Exploring the world of digital art. It's never too late to discover new passions. #DigitalArtistry #LateBloomer,Curiosity,2023-06-13 14:45:00,ArtAdventurer,Facebook,#ArtDiscovery #SeniorArtist,22.0,45.0,Canada,2023,6,13,14
608,612,"Attended a classical music concert, feeling the timeless melodies resonate. Music transcends generations. #ClassicalMusic #TimelessMelodies",Joy,2023-06-16 21:45:00,MusicConnoisseur,Facebook,#MusicLover #SeniorConcert,18.0,35.0,Canada,2023,6,16,21
611,615,"Embarked on a road trip to revisit cherished places from the past. Nostalgia, the ultimate travel companion. #RoadTrip #NostalgiaTour",Joy,2023-06-19 16:30:00,RoadTripSenior,Facebook,#CherishedPlaces #SeniorTravel,22.0,45.0,Canada,2023,6,19,16
614,618,"Taking a stroll in the garden, appreciating the beauty of blooming flowers. Nature's wonders never cease. #GardenWalk #FloralBeauty",Contentment,2023-06-22 13:45:00,GardenEnthusiast,Facebook,#NatureWonders #SeniorGarden,25.0,50.0,USA,2023,6,22,13
617,621,"Embarking on a journey of writing a memoir, documenting a lifetime of experiences. Every story matters. #MemoirWriting #SeniorStories",Gratitude,2023-06-25 20:30:00,MemoiristSenior,Facebook,#LifetimeExperiences #SeniorMemoir,35.0,70.0,USA,2023,6,25,20
620,624,"Joined a nature photography club, capturing the beauty of the great outdoors. Every click is a connection to nature. #NaturePhotography #SeniorPhotographer",Joy,2023-06-28 22:15:00,NaturePhotographySenior,Facebook,#OutdoorBeauty #SeniorClicks,18.0,35.0,UK,2023,6,28,22
624,628,"Attended a vintage car show, reminiscing about the classics that once ruled the roads. Nostalgia in every rev. #VintageCars #ClassicRides",Joy,2023-07-02 18:30:00,CarEnthusiastSenior,Facebook,#RoadTripDownMemoryLane #SeniorCars,22.0,45.0,UK,2023,7,2,18
628,632,"Visited an art gallery, appreciating the brushstrokes that tell tales of creativity. Art, an eternal companion. #ArtGallery #SeniorArtLover",Joy,2023-07-06 14:30:00,ArtGalleryVisitor,Facebook,#CreativeExpressions #SeniorArt,25.0,50.0,USA,2023,7,6,14
631,635,"Participated in a local theater production, proving that the stage belongs to every age. #TheaterProduction #SeniorActor",Joy,2023-07-09 22:30:00,SeniorActor,Facebook,#StagePassion #SeniorTheater,20.0,40.0,USA,2023,7,9,22
634,638,"Joined a seniors' cycling club, feeling the wind in my hair and the freedom of the open road. #CyclingClub #SeniorCyclist",Excitement,2023-07-12 13:45:00,SeniorCyclingEnthusiast,Facebook,#OpenRoadAdventures #SeniorCycling,25.0,50.0,USA,2023,7,12,13
637,641,"Organized a community painting event, turning blank canvases into a masterpiece of shared creativity. #PaintingEvent #SeniorArtist",Joy,2023-07-15 19:30:00,SeniorPaintingOrganizer,Facebook,#CommunityArt #SeniorCreativity,28.0,55.0,Canada,2023,7,15,19
640,644,"Attended a local jazz festival, tapping toes to the tunes that have stood the test of time. Music, a lifelong love affair. #JazzFestival #SeniorMusicLover",Joy,2023-07-18 16:30:00,SeniorJazzFestivalGoer,Facebook,#TimelessTunes #SeniorJazz,25.0,50.0,USA,2023,7,18,16
645,649,"Joined the school debate team. Words are my weapons, and I'm ready for battle!",Excitement,2023-08-03 12:15:00,DebateWarriorHighSchool,Facebook,#DebateWarrior #HighSchoolDebater,18.0,35.0,Canada,2023,8,3,12
648,652,Convinced the teacher to have class outdoors. Learning equations with a side of fresh air!,Positive,2023-08-06 14:00:00,OutdoorClassHighSchool,Facebook,#OutdoorClassroom #HighSchoolExplorer,28.0,55.0,USA,2023,8,6,14
651,655,Bonding with friends over the latest K-pop sensation. Fangirling at its finest!,Joy,2023-08-09 22:30:00,KpopFangirlHighSchool,Facebook,#KpopFangirl #HighSchoolMusic,20.0,40.0,USA,2023,8,9,22
654,658,"Joined the drama club to unleash my inner actor. Lights, camera, action!",Excitement,2023-08-12 13:45:00,DramaClubStarHighSchool,Facebook,#DramaClubStar #HighSchoolActor,25.0,50.0,USA,2023,8,12,13
657,661,Attempting to break the school record for the longest handstand. Wish me luck!,Excitement,2023-08-15 19:30:00,HandstandChallengeHighSchool,Facebook,#HandstandChallenge #HighSchoolAthlete,28.0,55.0,Canada,2023,8,15,19
660,664,"Spent hours on a TikTok dance, only to realize I have two left feet. Dance fail: Unleashed!",Embarrassed,2023-08-18 16:30:00,TikTokFailHighSchool,Facebook,#DanceFail #HighSchoolTikTok,25.0,50.0,USA,2023,8,18,16
664,668,Trying to set a new trend by juggling textbooks between classes. Academic juggling: A unique skill!,Excitement,2023-08-22 12:30:00,JugglingProHighSchool,Facebook,#TextbookJuggling #HighSchoolSkills,22.0,40.0,Canada,2023,8,22,12
667,671,Danced in the rain to celebrate the end of exams. Rain dance: Unexpectedly refreshing!,Joy,2023-08-25 14:15:00,RainDanceCelebrationHighSchool,Facebook,#RainDance #HighSchoolJoy,25.0,50.0,Canada,2023,8,25,14
672,676,Creating a secret handshake with friends. Friendship level: Expert!,Joy,2023-08-30 17:30:00,SecretHandshakeHighSchool,Facebook,#FriendshipGoals #HighSchoolMemories,20.0,40.0,USA,2023,8,30,17
675,679,Accidentally sent a love letter to the wrong person. Love note fail: Maximum embarrassment!,Embarrassed,2023-09-02 18:30:00,LoveLetterBlunderHighSchool,Facebook,#LoveLetterFail #HighSchoolAwkward,17.0,33.0,USA,2023,9,2,18
679,683,Organizing a movie marathon with friends. Popcorn and cinematic adventures await!,Joy,2023-09-06 16:45:00,MovieMarathonHostHighSchool,Facebook,#MovieNight #HighSchoolMemories,22.0,43.0,UK,2023,9,6,16
681,685,Building a time capsule to capture memories for the future. Time-traveling emotions!,Joy,2023-09-08 14:15:00,TimeCapsuleCreatorHighSchool,Facebook,#TimeCapsule #HighSchoolNostalgia,26.0,48.0,Canada,2023,9,8,14
686,690,Had a bad day at school. Everything seems to be going wrong.,Bad,2023-09-13 16:45:00,ToughDayHighSchool,Facebook,#BadDay #HighSchoolBlues,20.0,40.0,UK,2023,9,13,16
689,693,Received a not-so-great grade on a major project. Academic frustration setting in.,Bad,2023-09-16 17:30:00,ProjectGradeDisappointmentHighSchool,Facebook,#AcademicFrustration #HighSchoolStress,19.0,38.0,UK,2023,9,16,17
692,696,Experiencing cyberbullying. Hateful messages online are disheartening.,Hate,2023-09-19 15:15:00,CyberbullyingVictimHighSchool,Facebook,#StopCyberbullying #HighSchoolReality,14.0,27.0,UK,2023,9,19,15
695,699,Dealing with unfounded rumors circulating about personal life. Rumors can be hurtful.,Hate,2023-09-22 18:20:00,RumorVictimHighSchool,Facebook,#RumorMills #HighSchoolDrama,23.0,46.0,UK,2023,9,22,18
698,702,Facing rejection from a dream college. Disheartened but determined to explore other paths.,Sad,2023-09-25 20:45:00,CollegeRejectionHighSchool,Facebook,#CollegeDreams #HighSchoolJourney,19.0,37.0,UK,2023,9,25,20
701,705,Feeling a sense of despair after a major project failure. Hard work didn't pay off this time.,Sad,2023-09-28 22:00:00,ProjectFailureDespairHighSchool,Facebook,#ProjectStruggles #HighSchoolHardships,21.0,41.0,UK,2023,9,28,22
704,708,Missing out on a long-anticipated event due to unexpected circumstances. A day filled with sadness.,Sad,2023-10-01 14:15:00,MissedEventBluesHighSchool,Facebook,#MissedMoments #HighSchoolRegret,20.0,39.0,UK,2023,10,1,14
707,711,Sharing favorite book recommendations with classmates. Building a mini book club.,Neutral,2023-10-04 18:20:00,BookRecommendationsHighSchool,Facebook,#BookClub #HighSchoolReads,19.0,38.0,UK,2023,10,4,18
711,715,Exploring a new part-time job opportunity for gaining work experience. Career development in progress.,Neutral,2023-10-08 15:15:00,PartTimeJobExplorationHighSchool,Facebook,#CareerDevelopment #HighSchoolJobs,24.0,48.0,USA,2023,10,8,15
714,718,Participating in a science fair to showcase a unique experiment. Sharing knowledge with peers.,Neutral,2023-10-11 16:45:00,ScienceFairParticipationHighSchool,Facebook,#ScienceFair #HighSchoolScience,19.0,37.0,USA,2023,10,11,16
717,721,Collaborating on a group project to promote teamwork and shared responsibilities. Group effort in action.,Neutral,2023-10-14 17:30:00,GroupProjectCollaborationHighSchool,Facebook,#TeamSpirit #HighSchoolProjects,18.0,35.0,USA,2023,10,14,17
721,725,Attending a school talent show to support classmates. Applauding the diverse talents on display!,Happy,2023-10-18 16:45:00,TalentShowSupportHighSchool,Facebook,#TalentShow #HighSchoolEntertainment,19.0,38.0,Canada,2023,10,18,16
724,728,Receiving a heartfelt letter from a pen pal in another country. Connecting across the globe!,Happy,2023-10-21 17:30:00,PenPalConnectionHighSchool,Facebook,#GlobalFriendship #HighSchoolCorrespondence,23.0,45.0,Canada,2023,10,21,17
728,732,Collaborating on a science project that received recognition at a regional fair. Science triumphs and smiles!,Happy,2017-08-18 18:20:00,ScienceProjectSuccessHighSchool,Facebook,#ScienceFairWinner #HighSchoolScience,20.0,39.0,UK,2017,8,18,18
731,735,"Participating in a multicultural festival, celebrating diversity with music, dance, and delicious food!",Happy,2020-02-29 20:45:00,MulticulturalFestivalJoyHighSchool,Facebook,#CulturalCelebration #HighSchoolUnity,21.0,43.0,UK,2020,2,29,20
